clip,time,pelvis,head,shoeMin,handMin,coatMin,packMin,spineAngle,headAngle,leftHandX,leftHandY,leftHandZ,rightHandX,rightHandY,rightHandZ
6,0.329167,0.084515,0.640524,0.004490,0.005308,-0.051748,0.194193,32.587070,6.480143,-0.239998,0.145508,0.100206,0.239998,0.145508,0.100206
6,0.333333,0.084584,0.639527,0.004500,0.005008,-0.051305,0.193965,32.827800,6.627677,-0.240000,0.145208,0.100080,0.240000,0.145208,0.100080
6,0.337500,0.084653,0.638615,0.004484,0.004761,-0.050839,0.193763,33.047710,6.772229,-0.240002,0.144962,0.100000,0.240002,0.144962,0.100000
6,0.341667,0.084721,0.637791,0.004439,0.004624,-0.050338,0.193587,33.246560,6.914889,-0.240004,0.144824,0.099932,0.240004,0.144824,0.099932
6,0.345833,0.084789,0.637051,0.004389,0.004574,-0.049807,0.193435,33.425740,7.055182,-0.240005,0.144774,0.099923,0.240005,0.144774,0.099922
6,0.350000,0.084856,0.636390,0.004359,0.004588,-0.049249,0.193305,33.586740,7.192597,-0.240005,0.144788,0.099912,0.240005,0.144788,0.099912
6,0.354167,0.084923,0.635800,0.004369,0.004643,-0.048670,0.193196,33.730980,7.326667,-0.240004,0.144843,0.099941,0.240004,0.144843,0.099941
6,0.358333,0.084990,0.635279,0.004440,0.004714,-0.048074,0.193106,33.859900,7.456895,-0.240003,0.144914,0.099956,0.240003,0.144914,0.099956
6,0.362500,0.085056,0.634819,0.004586,0.004775,-0.047466,0.193032,33.974930,7.582767,-0.240001,0.144975,0.099992,0.240001,0.144975,0.099992
6,0.366667,0.085122,0.634414,0.004500,0.004800,-0.046852,0.192973,34.077530,7.703823,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.370833,0.085187,0.634083,0.004392,0.004798,-0.046223,0.192934,34.163360,7.820375,-0.239999,0.144998,0.100015,0.240000,0.144998,0.100015
6,0.375000,0.085252,0.633845,0.004339,0.004798,-0.045568,0.192919,34.229180,7.933071,-0.239999,0.144998,0.100006,0.239999,0.144998,0.100006
6,0.379167,0.085315,0.633682,0.004327,0.004798,-0.044893,0.192923,34.278090,8.041815,-0.239999,0.144998,0.100008,0.239999,0.144998,0.100008
6,0.383333,0.085378,0.633583,0.004347,0.004798,-0.044203,0.192944,34.313200,8.146514,-0.239999,0.144998,0.099995,0.239999,0.144998,0.099995
6,0.387500,0.085439,0.633532,0.004385,0.004798,-0.043505,0.192976,34.337600,8.247083,-0.239999,0.144998,0.099993,0.239999,0.144998,0.099993
6,0.391667,0.085501,0.633515,0.004433,0.004799,-0.042802,0.193017,34.354380,8.343429,-0.240000,0.144999,0.099987,0.240000,0.144999,0.099987
6,0.395833,0.085559,0.633517,0.004474,0.004798,-0.042103,0.193060,34.366640,8.435463,-0.240000,0.144998,0.099991,0.240000,0.144998,0.099991
6,0.400000,0.085618,0.633526,0.004500,0.004800,-0.041411,0.193106,34.377470,8.523102,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.404167,0.085674,0.633555,0.004508,0.004800,-0.040724,0.193155,34.383180,8.606004,-0.240000,0.145000,0.100011,0.240000,0.145000,0.100011
6,0.408333,0.085729,0.633629,0.004511,0.004801,-0.040030,0.193215,34.379200,8.684093,-0.240000,0.145001,0.100016,0.240000,0.145001,0.100016
6,0.412500,0.085781,0.633736,0.004509,0.004800,-0.039336,0.193282,34.367400,8.757709,-0.240000,0.145000,0.100017,0.240000,0.145000,0.100017
6,0.416667,0.085833,0.633870,0.004506,0.004800,-0.038641,0.193355,34.349650,8.827188,-0.240000,0.145000,0.100014,0.240000,0.145000,0.100014
6,0.420833,0.085881,0.634019,0.004500,0.004799,-0.037951,0.193430,34.327780,8.892866,-0.240000,0.144999,0.100010,0.240000,0.144999,0.100010
6,0.425000,0.085929,0.634179,0.004498,0.004800,-0.037267,0.193507,34.303650,8.955076,-0.240000,0.145000,0.100005,0.240000,0.145000,0.100005
6,0.429167,0.085973,0.634336,0.004496,0.004799,-0.036594,0.193580,34.279120,9.014157,-0.240000,0.144999,0.100002,0.240000,0.144999,0.100002
6,0.433333,0.086017,0.634486,0.004500,0.004800,-0.035933,0.193652,34.256030,9.070439,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.437500,0.086056,0.634631,0.004503,0.004799,-0.035283,0.193718,34.233040,9.122975,-0.240000,0.144999,0.100000,0.240000,0.144999,0.100000
6,0.441667,0.086095,0.634787,0.004507,0.004801,-0.034635,0.193788,34.207760,9.171047,-0.240000,0.145001,0.100000,0.240000,0.145001,0.100000
6,0.445833,0.086129,0.634946,0.004506,0.004800,-0.033998,0.193855,34.180590,9.215318,-0.240000,0.145001,0.100000,0.240000,0.145001,0.100000
6,0.450000,0.086163,0.635113,0.004507,0.004802,-0.033367,0.193924,34.151910,9.256453,-0.240000,0.145002,0.100000,0.240000,0.145002,0.100000
6,0.454167,0.086193,0.635280,0.004504,0.004802,-0.032751,0.193990,34.122100,9.295126,-0.240000,0.145002,0.100000,0.240000,0.145002,0.100000
6,0.458333,0.086223,0.635450,0.004504,0.004803,-0.032147,0.194057,34.091560,9.331997,-0.240000,0.145003,0.100000,0.240000,0.145003,0.100000
6,0.462500,0.086249,0.635618,0.004500,0.004801,-0.031562,0.194120,34.060650,9.367745,-0.240000,0.145001,0.100000,0.240000,0.145001,0.100000
6,0.466667,0.086274,0.635785,0.004499,0.004800,-0.030993,0.194184,34.029800,9.403049,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.470833,0.086297,0.635949,0.004458,0.004798,-0.030448,0.194243,33.998970,9.437108,-0.240000,0.144998,0.100000,0.240000,0.144998,0.100000
6,0.475000,0.086319,0.636114,0.004366,0.004800,-0.029922,0.194303,33.967820,9.468982,-0.240000,0.145001,0.100000,0.240000,0.145000,0.100000
6,0.479167,0.086339,0.636279,0.004255,0.004802,-0.029414,0.194362,33.936170,9.499037,-0.240000,0.145003,0.100000,0.240000,0.145003,0.100000
6,0.483333,0.086358,0.636447,0.004162,0.004806,-0.028919,0.194421,33.903860,9.527655,-0.240000,0.145006,0.100000,0.240000,0.145006,0.100000
6,0.487500,0.086377,0.636617,0.004114,0.004807,-0.028434,0.194480,33.870710,9.555177,-0.240000,0.145008,0.100000,0.240000,0.145008,0.100000
6,0.491667,0.086396,0.636792,0.004139,0.004808,-0.027956,0.194540,33.836560,9.581990,-0.240000,0.145008,0.100000,0.240000,0.145008,0.100000
6,0.495833,0.086415,0.636972,0.004261,0.004806,-0.027479,0.194603,33.801200,9.608462,-0.240000,0.145006,0.100000,0.240000,0.145006,0.100000
6,0.500000,0.086435,0.637159,0.004499,0.004800,-0.027001,0.194667,33.764490,9.634967,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.504167,0.086457,0.637354,0.004844,0.004796,-0.026515,0.194735,33.726600,9.661253,-0.240000,0.144996,0.100000,0.240000,0.144997,0.100000
6,0.508333,0.086479,0.637553,0.004677,0.004794,-0.026024,0.194804,33.687750,9.686866,-0.240000,0.144994,0.100000,0.240000,0.144999,0.100000
6,0.512500,0.086506,0.637762,0.004588,0.004796,-0.025528,0.194881,33.647880,9.711861,-0.239999,0.144996,0.100000,0.240000,0.145006,0.100000
6,0.516667,0.086534,0.637975,0.004545,0.004797,-0.025037,0.194958,33.606910,9.736285,-0.239999,0.144997,0.100000,0.239999,0.145011,0.100000
6,0.520833,0.086569,0.638202,0.004535,0.004802,-0.024548,0.195045,33.564790,9.760185,-0.239999,0.145002,0.100000,0.239999,0.145018,0.100000
6,0.525000,0.086605,0.638435,0.004532,0.004801,-0.024076,0.195134,33.521430,9.783616,-0.239999,0.145002,0.100000,0.239999,0.145016,0.100000
6,0.529167,0.086653,0.638685,0.004529,0.004805,-0.023613,0.195237,33.476760,9.806633,-0.239999,0.145005,0.100000,0.240000,0.145015,0.100000
6,0.533333,0.086701,0.638941,0.004499,0.004800,-0.023178,0.195341,33.430730,9.829266,-0.240000,0.145000,0.100000,0.240000,0.145000,0.100000
6,0.537500,0.086765,0.639219,0.004476,0.004779,-0.022751,0.195463,33.383290,9.851576,-0.240000,0.144979,0.100000,0.240000,0.144995,0.100000
6,0.541667,0.086829,0.639503,0.004462,0.004720,-0.022339,0.195587,33.334510,9.873524,-0.239999,0.144921,0.100001,0.239999,0.144990,0.100000
6,0.545833,0.086915,0.639814,0.004472,0.004666,-0.021924,0.195734,33.284440,9.895071,-0.239997,0.144866,0.100001,0.239998,0.145002,0.099999
6,0.550000,0.087000,0.640130,0.004477,0.004615,-0.021528,0.195882,33.233150,9.916145,-0.239996,0.144815,0.100001,0.239997,0.145004,0.099998
6,0.554167,0.087112,0.640478,0.004497,0.004613,-0.021127,0.196058,33.180650,9.936680,-0.239995,0.144813,0.100001,0.239997,0.145019,0.099998
6,0.558333,0.087224,0.640830,0.004500,0.004652,-0.020750,0.196236,33.127020,9.956607,-0.239995,0.144852,0.100000,0.239997,0.145015,0.099998
6,0.562500,0.087368,0.641220,0.004514,0.004783,-0.020366,0.196448,33.072310,9.975876,-0.239999,0.144983,0.100000,0.239998,0.145021,0.099999
6,0.566667,0.087513,0.641614,0.004499,0.004800,-0.020011,0.196661,33.016560,9.994426,-0.240007,0.145191,0.100000,0.240000,0.145000,0.100000
6,0.570833,0.087696,0.642051,0.004502,0.004769,-0.019645,0.196914,32.959930,10.012340,-0.240015,0.145480,0.099998,0.240002,0.144969,0.100002
6,0.575000,0.087880,0.642490,0.004489,0.004686,-0.019306,0.197169,32.902430,10.029730,-0.240020,0.145779,0.099994,0.240003,0.144886,0.100004
6,0.579167,0.088108,0.642979,0.004501,0.004622,-0.018949,0.197469,32.843890,10.046520,-0.240027,0.146153,0.099989,0.240003,0.144822,0.100005
6,0.583333,0.088336,0.643473,0.004491,0.004557,-0.018618,0.197771,32.784190,10.062670,-0.240037,0.146577,0.099985,0.240002,0.144757,0.100005
6,0.587500,0.088615,0.644022,0.004508,0.004563,-0.018262,0.198125,32.723180,10.078150,-0.240054,0.147120,0.099982,0.240000,0.144763,0.100005
6,0.591667,0.088893,0.644577,0.004498,0.004610,-0.017933,0.198480,32.660710,10.092870,-0.240080,0.147753,0.099982,0.240000,0.144810,0.100003
6,0.595833,0.089226,0.645193,0.004514,0.004771,-0.017573,0.198892,32.596640,10.106790,-0.240118,0.148554,0.099985,0.240002,0.144971,0.100002
6,0.600000,0.089559,0.645817,0.004499,0.005007,-0.017238,0.199307,32.530800,10.119870,-0.240169,0.149489,0.099992,0.240007,0.145207,0.100000
6,0.604167,0.089952,0.646507,0.004515,0.005331,-0.016872,0.199783,32.463430,10.132150,-0.240224,0.150631,0.099997,0.240015,0.145531,0.099997
6,0.608333,0.090344,0.647202,0.004500,0.005648,-0.016535,0.200261,32.394750,10.143710,-0.240275,0.151909,0.099996,0.240022,0.145848,0.099993
6,0.612500,0.090801,0.647966,0.004518,0.006050,-0.016163,0.200804,32.324640,10.154530,-0.240327,0.153382,0.099989,0.240030,0.146250,0.099989
6,0.616667,0.091258,0.648737,0.004502,0.006498,-0.015815,0.201350,32.252980,10.164570,-0.240383,0.154982,0.099978,0.240042,0.146698,0.099985
6,0.620833,0.091782,0.649582,0.004520,0.007083,-0.015421,0.201966,32.179650,10.173820,-0.240448,0.156770,0.099967,0.240060,0.147283,0.099983
6,0.625000,0.092306,0.650434,0.004501,0.007762,-0.015047,0.202583,32.104550,10.182250,-0.240525,0.158673,0.099958,0.240088,0.147962,0.099982
6,0.629167,0.092902,0.651365,0.004518,0.008630,-0.014618,0.203275,32.027530,10.189840,-0.240619,0.160754,0.099954,0.240128,0.148830,0.099985
6,0.633333,0.093498,0.652304,0.004499,0.009640,-0.014204,0.203969,31.948500,10.196560,-0.240735,0.162932,0.099961,0.240182,0.149840,0.099991
6,0.637500,0.094168,0.653325,0.004519,0.010878,-0.013732,0.204741,31.867610,10.202500,-0.240861,0.165320,0.099970,0.240241,0.151078,0.099997
6,0.641667,0.094839,0.654353,0.004502,0.012254,-0.013281,0.205514,31.785030,10.207720,-0.240988,0.167883,0.099973,0.240296,0.152454,0.099996
6,0.645833,0.095587,0.655465,0.004524,0.013842,-0.012770,0.206368,31.700680,10.212150,-0.241115,0.170687,0.099969,0.240351,0.154041,0.099991
6,0.650000,0.096335,0.656584,0.004506,0.015558,-0.012277,0.207224,31.614480,10.215730,-0.241247,0.173641,0.099957,0.240412,0.155757,0.099983
6,0.654167,0.097163,0.657791,0.004527,0.017477,-0.011719,0.208163,31.526360,10.218410,-0.241387,0.176806,0.099940,0.240482,0.157676,0.099972
6,0.658333,0.097992,0.659006,0.004505,0.019511,-0.011175,0.209104,31.436240,10.220120,-0.241538,0.180083,0.099918,0.240565,0.159710,0.099961
6,0.662500,0.098903,0.660311,0.004524,0.021732,-0.010561,0.210131,31.344040,10.220790,-0.241705,0.183530,0.099900,0.240667,0.161931,0.099956
6,0.666667,0.099814,0.661624,0.004499,0.024044,-0.009958,0.211161,31.249690,10.220400,-0.241894,0.187039,0.099886,0.240793,0.164244,0.099957
6,0.670833,0.100810,0.663030,0.004518,0.026577,-0.009282,0.212278,31.153270,10.218980,-0.242099,0.190727,0.099881,0.240933,0.166777,0.099966
6,0.675000,0.101806,0.664442,0.004494,0.029295,-0.008619,0.213397,31.054890,10.216670,-0.242311,0.194554,0.099871,0.241071,0.169495,0.099967
6,0.679167,0.102888,0.665949,0.004514,0.032276,-0.007883,0.214606,30.954500,10.213380,-0.242530,0.198593,0.099862,0.241211,0.172476,0.099966
6,0.683333,0.103970,0.667463,0.004493,0.035418,-0.007159,0.215818,30.852090,10.209100,-0.242757,0.202740,0.099845,0.241354,0.175618,0.099953
6,0.687500,0.105141,0.669072,0.004516,0.038792,-0.006361,0.217120,30.747610,10.203780,-0.242993,0.207064,0.099828,0.241503,0.178992,0.099938
6,0.691667,0.106311,0.670688,0.004496,0.042284,-0.005576,0.218426,30.640990,10.197350,-0.243240,0.211455,0.099802,0.241664,0.182484,0.099914
6,0.695833,0.107570,0.672402,0.004520,0.045955,-0.004714,0.219823,30.532230,10.189790,-0.243501,0.215981,0.099778,0.241841,0.186155,0.099895
6,0.700000,0.108830,0.674123,0.004499,0.049682,-0.003866,0.221223,30.421280,10.181030,-0.243778,0.220526,0.099747,0.242042,0.189882,0.099876
6,0.704167,0.110179,0.675942,0.004521,0.053589,-0.002942,0.222716,30.308160,10.171130,-0.244073,0.225205,0.099727,0.242261,0.193789,0.099870
6,0.708333,0.111529,0.677767,0.004496,0.057634,-0.002031,0.224212,30.192910,10.160180,-0.244381,0.229961,0.099704,0.242489,0.197834,0.099857
6,0.712500,0.112969,0.679691,0.004515,0.061895,-0.001042,0.225802,30.075540,10.148130,-0.244702,0.234870,0.099689,0.242725,0.202095,0.099850
6,0.716667,0.114410,0.681622,0.004490,0.066265,-0.000065,0.227395,29.956030,10.134960,-0.245033,0.239822,0.099665,0.242970,0.206465,0.099831
6,0.720833,0.115941,0.683651,0.004511,0.070815,0.000991,0.229082,29.834390,10.120640,-0.245375,0.244892,0.099645,0.243225,0.211016,0.099816
6,0.725000,0.117473,0.685686,0.004490,0.075435,0.002036,0.230772,29.710620,10.105140,-0.245727,0.249966,0.099609,0.243490,0.215635,0.099786
6,0.729167,0.119096,0.687820,0.004516,0.080189,0.003161,0.232556,29.584710,10.088440,-0.246090,0.255115,0.099575,0.243770,0.220389,0.099762
6,0.733333,0.120719,0.689961,0.004499,0.084962,0.004275,0.234343,29.456630,10.070510,-0.246465,0.260226,0.099522,0.244065,0.225162,0.099724
6,0.737500,0.122433,0.692199,0.004526,0.089866,0.005469,0.236225,29.326380,10.051370,-0.246856,0.265408,0.099483,0.244379,0.230066,0.099701
6,0.741667,0.124147,0.694445,0.004500,0.094841,0.006650,0.238109,29.193950,10.031070,-0.247265,0.270596,0.099444,0.244709,0.235042,0.099673
6,0.745833,0.125952,0.696787,0.004518,0.099962,0.007910,0.240088,29.059360,10.009580,-0.247691,0.275865,0.099421,0.245053,0.240163,0.099659
6,0.750000,0.127757,0.699136,0.004489,0.105123,0.009160,0.242065,28.922620,9.986901,-0.248130,0.281110,0.099387,0.245409,0.245323,0.099632
6,0.754167,0.129653,0.701581,0.004508,0.110393,0.010492,0.244121,28.783790,9.963021,-0.248580,0.286402,0.099361,0.245776,0.250593,0.099612
6,0.758333,0.131549,0.704032,0.004485,0.115663,0.011816,0.246180,28.642860,9.937944,-0.249040,0.291633,0.099314,0.246154,0.255863,0.099574
6,0.762500,0.133534,0.706579,0.004511,0.121001,0.013223,0.248331,28.499900,9.911649,-0.249508,0.296876,0.099266,0.246542,0.261201,0.099538
6,0.766667,0.135520,0.709130,0.004499,0.126295,0.014625,0.250485,28.354880,9.884137,-0.249984,0.302019,0.099191,0.246941,0.266495,0.099480
6,0.770833,0.137594,0.711776,0.004529,0.131650,0.016107,0.252730,28.207770,9.855383,-0.250474,0.307167,0.099130,0.247358,0.271851,0.099436
6,0.775000,0.139668,0.714428,0.004506,0.137001,0.017580,0.254978,28.058480,9.825419,-0.250985,0.312251,0.099071,0.247795,0.277201,0.099391
6,0.779167,0.141830,0.717172,0.004522,0.142420,0.019133,0.257316,27.907100,9.794234,-0.251514,0.317347,0.099032,0.248250,0.282621,0.099365
6,0.783333,0.143992,0.719922,0.004492,0.147804,0.020679,0.259657,27.753650,9.761834,-0.252057,0.322354,0.098984,0.248719,0.288005,0.099327
6,0.787500,0.146240,0.722762,0.004506,0.153223,0.022308,0.262087,27.598200,9.728250,-0.252613,0.327347,0.098946,0.249200,0.293423,0.099299
6,0.791667,0.148488,0.725607,0.004482,0.158572,0.023935,0.264520,27.440790,9.693474,-0.253178,0.332226,0.098886,0.249692,0.298772,0.099249
6,0.795833,0.150821,0.728540,0.004508,0.163918,0.025645,0.267040,27.281480,9.657524,-0.253749,0.337062,0.098827,0.250191,0.304118,0.099199
6,0.800000,0.153153,0.731477,0.004500,0.169157,0.027357,0.269562,27.120330,9.620401,-0.254325,0.341758,0.098736,0.250698,0.309357,0.099120
6,0.804167,0.155569,0.734501,0.004531,0.174384,0.029150,0.272171,26.957210,9.582082,-0.254914,0.346402,0.098656,0.251219,0.314584,0.099053
6,0.808333,0.157985,0.737530,0.004512,0.179535,0.030939,0.274781,26.792030,9.542524,-0.255522,0.350923,0.098573,0.251763,0.319735,0.098987
6,0.812500,0.160482,0.740643,0.004526,0.184678,0.032807,0.277476,26.624860,9.501771,-0.256148,0.355397,0.098512,0.252325,0.324878,0.098943
6,0.816667,0.162978,0.743759,0.004497,0.189723,0.034675,0.280173,26.455780,9.459834,-0.256789,0.359741,0.098441,0.252904,0.329923,0.098888
6,0.820833,0.165554,0.746958,0.004508,0.194736,0.036623,0.282952,26.284870,9.416754,-0.257442,0.364028,0.098384,0.253495,0.334936,0.098844
6,0.825000,0.168130,0.750159,0.004484,0.199627,0.038576,0.284843,26.112180,9.372553,-0.258104,0.368176,0.098308,0.254096,0.339827,0.098780
6,0.829167,0.170782,0.753439,0.004506,0.204460,0.040611,0.286562,25.937830,9.327257,-0.258772,0.372258,0.098238,0.254704,0.344660,0.098718
6,0.833333,0.173435,0.756720,0.004500,0.209146,0.042653,0.288272,25.761860,9.280889,-0.259445,0.376193,0.098141,0.255316,0.349347,0.098626
6,0.837500,0.176161,0.760079,0.004530,0.213763,0.044774,0.290048,25.584130,9.233391,-0.260127,0.380044,0.098052,0.255941,0.353963,0.098542
6,0.841667,0.178888,0.763440,0.004514,0.218244,0.046898,0.291814,25.404510,9.184691,-0.260826,0.383734,0.097950,0.256586,0.358444,0.098453
6,0.845833,0.181686,0.766874,0.004527,0.222660,0.049097,0.293642,25.223090,9.134871,-0.261540,0.387345,0.097865,0.257249,0.362860,0.098383
6,0.850000,0.184485,0.770311,0.004501,0.226938,0.051302,0.295461,25.039960,9.083938,-0.262267,0.390814,0.097767,0.257927,0.367138,0.098303
6,0.854167,0.187352,0.773817,0.004510,0.231144,0.053583,0.297340,24.855220,9.031950,-0.263005,0.394222,0.097683,0.258619,0.371345,0.098237
6,0.858333,0.190220,0.777325,0.004488,0.235211,0.055873,0.299212,24.668980,8.978938,-0.263753,0.397510,0.097585,0.259320,0.375411,0.098155
6,0.862500,0.193153,0.780899,0.004505,0.239201,0.058239,0.301142,24.481300,8.924960,-0.264507,0.400753,0.097498,0.260028,0.379401,0.098080
6,0.866667,0.196087,0.784473,0.004500,0.243049,0.060617,0.303066,24.292320,8.870053,-0.265266,0.403897,0.097395,0.260741,0.383249,0.097981
6,0.870833,0.199084,0.788110,0.004526,0.246799,0.063068,0.305045,24.101830,8.814116,-0.266033,0.406972,0.097299,0.261463,0.386999,0.097890
6,0.875000,0.202081,0.791748,0.004513,0.250380,0.065526,0.307016,23.909670,8.757084,-0.266813,0.409891,0.097185,0.262202,0.390580,0.097783
6,0.879167,0.205138,0.795447,0.004525,0.253868,0.068053,0.309038,23.715960,8.699021,-0.267604,0.412738,0.097081,0.262956,0.394068,0.097690
6,0.883333,0.208195,0.799146,0.004504,0.257219,0.070589,0.311054,23.520790,8.639956,-0.268406,0.415479,0.096959,0.263723,0.397419,0.097582
6,0.887500,0.211310,0.802900,0.004510,0.260504,0.073193,0.313119,23.324290,8.579970,-0.269217,0.418195,0.096849,0.264501,0.400704,0.097488
6,0.891667,0.214424,0.806654,0.004492,0.263683,0.075808,0.315179,23.126580,8.519105,-0.270036,0.420852,0.096724,0.265289,0.403883,0.097380
6,0.895833,0.217591,0.810460,0.004505,0.266825,0.078489,0.317286,22.927750,8.457417,-0.270861,0.423529,0.096612,0.266084,0.407025,0.097284
6,0.900000,0.220759,0.814264,0.004500,0.269891,0.081183,0.319389,22.727920,8.394957,-0.271691,0.426195,0.096489,0.266885,0.410091,0.097175
6,0.904167,0.223977,0.818116,0.004521,0.272897,0.083939,0.321536,22.526900,8.331633,-0.272528,0.428874,0.096376,0.267694,0.413097,0.097074
6,0.908333,0.227195,0.821968,0.004511,0.275764,0.086705,0.323676,22.324480,8.267338,-0.273375,0.431482,0.096245,0.268515,0.415964,0.096954
6,0.912500,0.230460,0.825865,0.004520,0.278563,0.089529,0.325857,22.120780,8.202126,-0.274230,0.434080,0.096120,0.269347,0.418763,0.096841
6,0.916667,0.233725,0.829759,0.004503,0.281274,0.092364,0.328032,21.915950,8.136088,-0.275093,0.436635,0.095979,0.270189,0.421474,0.096711
6,0.920833,0.237033,0.833695,0.004508,0.283965,0.095253,0.330245,21.710090,8.069276,-0.275962,0.439203,0.095846,0.271041,0.424165,0.096589
6,0.925000,0.240341,0.837628,0.004494,0.286618,0.098155,0.332455,21.503350,8.001752,-0.276837,0.441755,0.095700,0.271899,0.426818,0.096454
6,0.929167,0.243689,0.841596,0.004503,0.289295,0.101108,0.334700,21.295830,7.933585,-0.277717,0.444343,0.095565,0.272764,0.429495,0.096331
6,0.933333,0.247037,0.845561,0.004500,0.291983,0.104074,0.336942,21.087650,7.864846,-0.278601,0.446940,0.095420,0.273635,0.432183,0.096198
6,0.937500,0.250420,0.849559,0.004515,0.294692,0.107088,0.339217,20.878630,7.795402,-0.279490,0.449569,0.095284,0.274512,0.434892,0.096074
6,0.941667,0.253804,0.853554,0.004508,0.297354,0.110113,0.341486,20.668510,7.725141,-0.280386,0.452177,0.095132,0.275399,0.437554,0.095934
6,0.945833,0.257219,0.857577,0.004514,0.300013,0.113181,0.343783,20.457450,7.654153,-0.281289,0.454801,0.094987,0.276294,0.440213,0.095799
6,0.950000,0.260635,0.861597,0.004502,0.302647,0.116260,0.346077,20.245590,7.582505,-0.282196,0.457416,0.094827,0.277196,0.442848,0.095649
6,0.954167,0.264079,0.865641,0.004505,0.305297,0.119378,0.348396,20.033030,7.510258,-0.283109,0.460056,0.094675,0.278104,0.445497,0.095506
6,0.958333,0.267522,0.869681,0.004495,0.307943,0.122508,0.350712,19.819940,7.437477,-0.284024,0.462701,0.094511,0.279018,0.448143,0.095351
6,0.962500,0.270990,0.873739,0.004501,0.310621,0.125673,0.353052,19.606440,7.364264,-0.284943,0.465380,0.094354,0.279936,0.450821,0.095204
6,0.966667,0.274458,0.877793,0.004500,0.313316,0.128850,0.355392,19.392670,7.290664,-0.285863,0.468074,0.094189,0.280857,0.453516,0.095049
6,0.970833,0.277947,0.881862,0.004510,0.316037,0.132058,0.357749,19.178380,7.216566,-0.286786,0.470797,0.094031,0.281784,0.456237,0.094901
6,0.975000,0.281435,0.885926,0.004507,0.318749,0.135277,0.360104,18.963370,7.141833,-0.287714,0.473520,0.093861,0.282717,0.458949,0.094740
6,0.979167,0.284940,0.890003,0.004508,0.321474,0.138522,0.362473,18.747760,7.066559,-0.288647,0.476262,0.093695,0.283656,0.461674,0.094583
6,0.983333,0.288444,0.894074,0.004501,0.324202,0.141778,0.364841,18.531700,6.990804,-0.289582,0.479011,0.093517,0.284600,0.464402,0.094414
6,0.987500,0.291961,0.898152,0.004500,0.326952,0.145056,0.367220,18.315310,6.914657,-0.290519,0.481783,0.093345,0.285548,0.467152,0.094250
6,0.991667,0.295478,0.902224,0.004495,0.329717,0.148344,0.369599,18.098760,6.838189,-0.291458,0.484570,0.093164,0.286499,0.469917,0.094076
6,0.995833,0.299004,0.906298,0.004497,0.332510,0.151651,0.371988,17.882160,6.761463,-0.292397,0.487384,0.092987,0.287452,0.472710,0.093907
6,1.000000,0.302529,0.910366,0.004500,0.335329,0.154968,0.374378,17.665670,6.684580,-0.293335,0.490220,0.092804,0.288406,0.475529,0.093732
6,1.004167,0.306059,0.914431,0.004505,0.338171,0.158299,0.376773,17.449060,6.607399,-0.294275,0.493078,0.092626,0.289362,0.478371,0.093561
6,1.008333,0.309589,0.918492,0.004505,0.341023,0.161640,0.379166,17.232070,6.529787,-0.295217,0.495948,0.092437,0.290323,0.481223,0.093380
6,1.012500,0.313119,0.922546,0.004503,0.343888,0.164990,0.381561,17.014870,6.451814,-0.296160,0.498831,0.092251,0.291287,0.484089,0.093201
6,1.016667,0.316648,0.926594,0.004501,0.346771,0.168350,0.383955,16.797570,6.373574,-0.297104,0.501731,0.092058,0.292253,0.486971,0.093014
6,1.020833,0.320174,0.930632,0.004496,0.349670,0.171714,0.386348,16.580330,6.295140,-0.298048,0.504644,0.091867,0.293221,0.489870,0.092829
6,1.025000,0.323701,0.934663,0.004495,0.352592,0.175088,0.388743,16.363280,6.216588,-0.298992,0.507576,0.091669,0.294189,0.492792,0.092638
6,1.029167,0.327219,0.938679,0.004493,0.355533,0.178463,0.391132,16.146600,6.137978,-0.299933,0.510521,0.091475,0.295157,0.495733,0.092449
6,1.033333,0.330737,0.942687,0.004500,0.358503,0.181847,0.393526,15.930380,6.059420,-0.300871,0.513488,0.091276,0.296123,0.498703,0.092255
6,1.037500,0.334243,0.946676,0.004501,0.361487,0.185227,0.395910,15.714420,5.980760,-0.301808,0.516464,0.091079,0.297090,0.501687,0.092063
6,1.041667,0.337749,0.950659,0.004505,0.364492,0.188616,0.398296,15.498460,5.901871,-0.302746,0.519458,0.090875,0.298058,0.504692,0.091864
6,1.045833,0.341240,0.954619,0.004499,0.367502,0.191998,0.400667,15.282650,5.822845,-0.303682,0.522455,0.090671,0.299026,0.507702,0.091665
6,1.050000,0.344730,0.958572,0.004500,0.370535,0.195387,0.403042,15.067130,5.743740,-0.304616,0.525469,0.090463,0.299995,0.510735,0.091461
6,1.054167,0.348200,0.962498,0.004492,0.373572,0.198765,0.405400,14.852040,5.664633,-0.305549,0.528482,0.090254,0.300962,0.513772,0.091257
6,1.058333,0.351671,0.966416,0.004496,0.376634,0.202151,0.407762,14.637520,5.585612,-0.306478,0.531513,0.090043,0.301928,0.516834,0.091049
6,1.062500,0.355117,0.970303,0.004490,0.379698,0.205520,0.410106,14.423720,5.506736,-0.307403,0.534538,0.089832,0.302891,0.519898,0.090842
