time,state,pelvisY,headY,pelvisVelocity,headVelocity,forwardSpeed
2.883333,Walking,0.5231355,1.1528770,-0.2332020,-0.2335453,1.1500000
2.887500,Walking,0.5221643,1.1519040,-0.2331018,-0.2334309,1.1500000
2.891667,Walking,0.5203342,1.1500730,-0.4392099,-0.4393673,1.1500000
2.895833,Walking,0.5184826,1.1482210,-0.4444027,-0.4444885,1.1500000
2.900000,Walking,0.5166470,1.1463860,-0.4405260,-0.4405975,1.1500000
2.904167,Walking,0.5148393,1.1445770,-0.4338598,-0.4339600,1.1500000
2.908333,Walking,0.5130428,1.1427800,-0.4311562,-0.4313564,1.1500000
2.912500,Walking,0.5112337,1.1409700,-0.4341888,-0.4344177,1.1500000
2.916667,Walking,0.5094243,1.1391590,-0.4342461,-0.4345894,1.1500000
2.920833,Walking,0.5077299,1.1374630,-0.4066658,-0.4071522,1.1500000
2.925000,Walking,0.5068050,1.1365350,-0.2219725,-0.2225590,1.1500000
2.929167,Walking,0.5058327,1.1355600,-0.2333450,-0.2341175,1.1500000
2.933333,Walking,0.5048605,1.1345850,-0.2333307,-0.2340603,1.1500000
2.937500,Walking,0.5038884,1.1336100,-0.2333164,-0.2339172,1.1500000
2.941667,Walking,0.5029162,1.1326370,-0.2333307,-0.2336311,1.1500000
2.945833,Walking,0.5019439,1.1316640,-0.2333307,-0.2333164,1.1500000
2.950000,Walking,0.5009716,1.1306940,-0.2333593,-0.2328587,1.1500000
2.954167,Walking,0.4999996,1.1297270,-0.2332878,-0.2322006,1.1500000
2.958333,Walking,0.5009716,1.1307050,0.2332735,0.2348900,1.1500000
2.962500,Walking,0.5019438,1.1316860,0.2333307,0.2353191,1.1500000
2.966667,Walking,0.5029160,1.1326680,0.2333307,0.2356339,1.1500000
2.970833,Walking,0.5038882,1.1336510,0.2333450,0.2360344,1.1500000
2.975000,Walking,0.5048605,1.1346360,0.2333450,0.2363777,1.1500000
2.979167,Walking,0.5058327,1.1356220,0.2333307,0.2366924,1.1500000
2.983333,Walking,0.5068049,1.1366090,0.2333307,0.2369213,1.1500000
2.987500,Walking,0.5077772,1.1375980,0.2333307,0.2372074,1.1500000
2.991667,Walking,0.5095827,1.1394210,0.4333305,0.4375648,1.1500000
2.995833,Walking,0.5113882,1.1412450,0.4333162,0.4378796,1.1500000
3.000000,Walking,0.5131938,1.1430700,0.4333448,0.4379654,1.1500000
