time,state,pelvisY,headY,pelvisVelocity,headVelocity,forwardSpeed
1.437500,Walking,0.5261102,1.1560990,0.2333307,0.2348614,1.1500000
1.441667,Walking,0.5270824,1.1570760,0.2333307,0.2345753,1.1500000
1.445833,Walking,0.5280547,1.1580520,0.2333307,0.2341461,1.1500000
1.450000,Walking,0.5290269,1.1590260,0.2333307,0.2338886,1.1500000
1.454167,Walking,0.5299566,1.1599570,0.2231455,0.2233028,1.1500000
1.458333,Walking,0.5309714,1.1609710,0.2435446,0.2433872,1.1500000
1.462500,Walking,0.5319436,1.1619410,0.2333307,0.2327728,1.1500000
1.466667,Walking,0.5329158,1.1629090,0.2333307,0.2324581,1.1500000
1.470833,Walking,0.5338880,1.1638760,0.2333164,0.2321148,1.1500000
1.475000,Walking,0.5348602,1.1648420,0.2333307,0.2317429,1.1500000
1.479167,Walking,0.5358324,1.1658060,0.2333307,0.2314281,1.1500000
1.483333,Walking,0.5368046,1.1667690,0.2333307,0.2310848,1.1500000
1.487500,Walking,0.5377325,1.1676860,0.2226877,0.2201557,1.1500000
1.491667,Walking,0.5395824,1.1695240,0.4439735,0.4409981,1.1500000
1.495833,Walking,0.5413880,1.1713150,0.4333448,0.4298115,1.1500000
1.500000,Walking,0.5431936,1.1731040,0.4333448,0.4293823,1.1500000
1.504167,Walking,0.5449992,1.1748910,0.4333448,0.4289246,1.1500000
1.508333,Walking,0.5468047,1.1766770,0.4333305,0.4286385,1.1500000
1.512500,Walking,0.5486102,1.1784620,0.4333162,0.4284382,1.1500000
1.516667,Walking,0.5504158,1.1802480,0.4333305,0.4285240,1.1500000
1.520833,Walking,0.5521737,1.1819870,0.4219007,0.4174232,1.1500000
1.525000,Walking,0.5531936,1.1829900,0.2447748,0.2406979,1.1500000
1.529167,Walking,0.5541658,1.1839460,0.2333307,0.2294540,1.1500000
1.533333,Walking,0.5551380,1.1849030,0.2333307,0.2297688,1.1500000
1.537500,Walking,0.5561102,1.1858620,0.2333307,0.2300835,1.1500000
1.541667,Walking,0.5570825,1.1868220,0.2333593,0.2304554,1.1500000
1.545833,Walking,0.5580547,1.1877840,0.2333164,0.2307987,1.1500000
1.550000,Walking,0.5590269,1.1887480,0.2333307,0.2312565,1.1500000
1.554167,Walking,0.5599487,1.1896620,0.2212286,0.2195263,1.1500000
1.558333,Walking,0.5589131,1.1886220,-0.2485371,-0.2496815,1.1500000
1.562500,Walking,0.5579406,1.1876470,-0.2334023,-0.2338886,1.1500000
1.566667,Walking,0.5569711,1.1866780,-0.2326870,-0.2326870,1.1500000
1.570833,Walking,0.5559931,1.1857020,-0.2347183,-0.2342892,1.1500000
1.575000,Walking,0.5550262,1.1847380,-0.2320576,-0.2313423,1.1500000
1.579167,Walking,0.5540836,1.1837990,-0.2262211,-0.2253628,1.1500000
1.583333,Walking,0.5531546,1.1828730,-0.2229595,-0.2221012,1.1500000
1.587500,Walking,0.5521709,1.1818930,-0.2360916,-0.2353477,1.1500000
1.591667,Walking,0.5503992,1.1801240,-0.4252052,-0.4245758,1.1500000
1.595833,Walking,0.5485934,1.1783200,-0.4333878,-0.4328442,1.1500000
1.600000,Walking,0.5467877,1.1765160,-0.4333591,-0.4329300,1.1500000
1.604167,Walking,0.5449824,1.1747120,-0.4332876,-0.4329300,1.1500000
1.608333,Walking,0.5431769,1.1729080,-0.4333019,-0.4329872,1.1500000
1.612500,Walking,0.5413716,1.1711040,-0.4332876,-0.4329872,1.1500000
1.616667,Walking,0.5395664,1.1693000,-0.4332447,-0.4329300,1.1500000
1.620833,Walking,0.5377266,1.1674620,-0.4415417,-0.4411697,1.1500000
1.625000,Walking,0.5367891,1.1665260,-0.2250195,-0.2246761,1.1500000
1.629167,Walking,0.5358169,1.1655550,-0.2333164,-0.2331161,1.1500000
1.633333,Walking,0.5348451,1.1645830,-0.2332449,-0.2331448,1.1500000
1.637500,Walking,0.5338731,1.1636110,-0.2332735,-0.2333450,1.1500000
1.641667,Walking,0.5329012,1.1626380,-0.2332449,-0.2334023,1.1500000
1.645833,Walking,0.5319296,1.1616660,-0.2332020,-0.2333450,1.1500000
1.650000,Walking,0.5309578,1.1606940,-0.2332163,-0.2333736,1.1500000
1.654167,Walking,0.5299432,1.1596790,-0.2435017,-0.2434731,1.1500000
1.658333,Walking,0.5289749,1.1587110,-0.2324009,-0.2322578,1.1500000
1.662500,Walking,0.5280023,1.1577400,-0.2334166,-0.2331734,1.1500000
1.666667,Walking,0.5270301,1.1567690,-0.2333450,-0.2330303,1.1500000
1.670833,Walking,0.5260577,1.1557980,-0.2333593,-0.2331161,1.1500000
1.675000,Walking,0.5250857,1.1548260,-0.2332878,-0.2331161,1.1500000
1.679167,Walking,0.5241138,1.1538550,-0.2332592,-0.2332020,1.1500000
1.683333,Walking,0.5231422,1.1528830,-0.2331877,-0.2332306,1.1500000
1.687500,Walking,0.5221704,1.1519100,-0.2332306,-0.2334309,1.1500000
1.691667,Walking,0.5203407,1.1500800,-0.4391098,-0.4392815,1.1500000
1.695833,Walking,0.5184891,1.1482280,-0.4443884,-0.4444599,1.1500000
1.700000,Walking,0.5166538,1.1463920,-0.4404831,-0.4405403,1.1500000
1.704167,Walking,0.5148460,1.1445840,-0.4338598,-0.4339600,1.1500000
1.708333,Walking,0.5130494,1.1427870,-0.4311848,-0.4313850,1.1500000
1.712500,Walking,0.5112402,1.1409760,-0.4342175,-0.4344749,1.1500000
1.716667,Walking,0.5094308,1.1391660,-0.4342461,-0.4345894,1.1500000
1.720833,Walking,0.5077318,1.1374650,-0.4077673,-0.4082394,1.1500000
1.725000,Walking,0.5068047,1.1365350,-0.2225018,-0.2231026,1.1500000
1.729167,Walking,0.5058325,1.1355600,-0.2333307,-0.2340889,1.1500000
1.733333,Walking,0.5048603,1.1345840,-0.2333164,-0.2340603,1.1500000
1.737500,Walking,0.5038881,1.1336100,-0.2333307,-0.2339172,1.1500000
1.741667,Walking,0.5029158,1.1326360,-0.2333593,-0.2336884,1.1500000
1.745833,Walking,0.5019436,1.1316640,-0.2333307,-0.2332878,1.1500000
1.750000,Walking,0.5009714,1.1306940,-0.2333307,-0.2328300,1.1500000
1.754167,Walking,0.4999993,1.1297270,-0.2332950,-0.2321720,1.1500000
1.758333,Walking,0.5009713,1.1307050,0.2332807,0.2348614,1.1500000
1.762500,Walking,0.5019435,1.1316850,0.2333307,0.2352905,1.1500000
1.766667,Walking,0.5029158,1.1326680,0.2333450,0.2356911,1.1500000
1.770833,Walking,0.5038880,1.1336510,0.2333307,0.2360058,1.1500000
1.775000,Walking,0.5048603,1.1346360,0.2333593,0.2363777,1.1500000
1.779167,Walking,0.5058325,1.1356220,0.2333164,0.2366638,1.1500000
1.783333,Walking,0.5068047,1.1366090,0.2333307,0.2369499,1.1500000
1.787500,Walking,0.5077769,1.1375980,0.2333307,0.2372360,1.1500000
1.791667,Walking,0.5095825,1.1394210,0.4333448,0.4375362,1.1500000
1.795833,Walking,0.5113881,1.1412450,0.4333448,0.4379082,1.1500000
1.800000,Walking,0.5131935,1.1430700,0.4333019,0.4379368,1.1500000
1.804167,Walking,0.5149992,1.1448940,0.4333448,0.4378510,1.1500000
1.808333,Walking,0.5168047,1.1467180,0.4333305,0.4375362,1.1500000
1.812500,Walking,0.5186103,1.1485390,0.4333448,0.4371643,1.1500000
1.816667,Walking,0.5204158,1.1503590,0.4333305,0.4367065,1.1500000
1.820833,Walking,0.5222214,1.1521760,0.4333448,0.4362202,1.1500000
1.825000,Walking,0.5231937,1.1531590,0.2333307,0.2358055,1.1500000
1.829167,Walking,0.5241659,1.1541400,0.2333307,0.2355194,1.1500000
1.833333,Walking,0.5251380,1.1551200,0.2333164,0.2352047,1.1500000
1.837500,Walking,0.5261102,1.1560990,0.2333307,0.2348614,1.1500000
1.841667,Walking,0.5270824,1.1570760,0.2333307,0.2345467,1.1500000
1.845833,Walking,0.5280547,1.1580520,0.2333307,0.2341747,1.1500000
1.850000,Walking,0.5290269,1.1590260,0.2333307,0.2338886,1.1500000
1.854167,Walking,0.5299563,1.1599560,0.2230740,0.2232170,1.1500000
1.858333,Walking,0.5309714,1.1609710,0.2436161,0.2434731,1.1500000
1.862500,Walking,0.5319436,1.1619410,0.2333307,0.2327728,1.1500000
1.866667,Walking,0.5329158,1.1629090,0.2333307,0.2324581,1.1500000
1.870833,Walking,0.5338880,1.1638760,0.2333164,0.2321148,1.1500000
1.875000,Walking,0.5348602,1.1648420,0.2333307,0.2317429,1.1500000
1.879167,Walking,0.5358324,1.1658060,0.2333307,0.2314281,1.1500000
1.883333,Walking,0.5368046,1.1667690,0.2333307,0.2310848,1.1500000
1.887500,Walking,0.5377323,1.1676860,0.2226448,0.2200985,1.1500000
1.891667,Walking,0.5395824,1.1695240,0.4440165,0.4410553,1.1500000
1.895833,Walking,0.5413880,1.1713150,0.4333448,0.4298115,1.1500000
1.900000,Walking,0.5431936,1.1731040,0.4333448,0.4293823,1.1500000
1.904167,Walking,0.5449992,1.1748910,0.4333448,0.4289246,1.1500000
1.908333,Walking,0.5468047,1.1766770,0.4333305,0.4286385,1.1500000
1.912500,Walking,0.5486102,1.1784620,0.4333162,0.4284382,1.1500000
1.916667,Walking,0.5504158,1.1802480,0.4333305,0.4285240,1.1500000
1.920833,Walking,0.5521734,1.1819870,0.4218435,0.4173660,1.1500000
1.925000,Walking,0.5531936,1.1829900,0.2448320,0.2407551,1.1500000
1.929167,Walking,0.5541658,1.1839460,0.2333307,0.2294540,1.1500000
1.933333,Walking,0.5551380,1.1849030,0.2333307,0.2297688,1.1500000
1.937500,Walking,0.5561103,1.1858620,0.2333593,0.2301121,1.1500000
1.941667,Walking,0.5570825,1.1868220,0.2333307,0.2304268,1.1500000
1.945833,Walking,0.5580547,1.1877840,0.2333164,0.2307987,1.1500000
1.950000,Walking,0.5590269,1.1887480,0.2333307,0.2312565,1.1500000
1.954167,Walking,0.5599486,1.1896620,0.2212143,0.2194977,1.1500000
1.958333,Walking,0.5589128,1.1886220,-0.2485943,-0.2497101,1.1500000
1.962500,Walking,0.5579402,1.1876470,-0.2334309,-0.2339458,1.1500000
1.966667,Walking,0.5569708,1.1866780,-0.2326441,-0.2326298,1.1500000
1.970833,Walking,0.5559928,1.1857010,-0.2347183,-0.2342606,1.1500000
1.975000,Walking,0.5550261,1.1847370,-0.2320290,-0.2313709,1.1500000
1.979167,Walking,0.5540835,1.1837990,-0.2262068,-0.2253342,1.1500000
1.983333,Walking,0.5531543,1.1828730,-0.2230024,-0.2221298,1.1500000
1.987500,Walking,0.5521707,1.1818930,-0.2360773,-0.2353191,1.1500000
1.991667,Walking,0.5503991,1.1801230,-0.4251766,-0.4245758,1.1500000
1.995833,Walking,0.5485933,1.1783200,-0.4333878,-0.4329014,1.1500000
2.000000,Walking,0.5467877,1.1765160,-0.4333448,-0.4328442,1.1500000
2.004167,Walking,0.5449821,1.1747120,-0.4333448,-0.4329586,1.1500000
2.008333,Walking,0.5431768,1.1729080,-0.4332876,-0.4330158,1.1500000
2.012500,Walking,0.5413715,1.1711040,-0.4332733,-0.4329300,1.1500000
2.016667,Walking,0.5395665,1.1693000,-0.4332018,-0.4329300,1.1500000
2.020833,Walking,0.5377259,1.1674610,-0.4417276,-0.4413414,1.1500000
2.025000,Walking,0.5367891,1.1665260,-0.2248478,-0.2243614,1.1500000
2.029167,Walking,0.5358171,1.1655570,-0.2332735,-0.2327728,1.1500000
2.033333,Walking,0.5348451,1.1645860,-0.2332735,-0.2328300,1.1500000
2.037500,Walking,0.5338735,1.1636160,-0.2331877,-0.2328873,1.1500000
2.041667,Walking,0.5329016,1.1626450,-0.2332592,-0.2331734,1.1500000
2.045833,Walking,0.5319299,1.1616720,-0.2332163,-0.2334595,1.1500000
2.050000,Walking,0.5309581,1.1606980,-0.2332306,-0.2337456,1.1500000
2.054167,Walking,0.5299436,1.1596800,-0.2434587,-0.2443886,1.1500000
2.058333,Walking,0.5289736,1.1587140,-0.2328014,-0.2317429,1.1500000
2.062500,Walking,0.5280012,1.1577440,-0.2333879,-0.2326870,1.1500000
2.066667,Walking,0.5270289,1.1567730,-0.2333593,-0.2330303,1.1500000
2.070833,Walking,0.5260565,1.1558010,-0.2333736,-0.2333450,1.1500000
2.075000,Walking,0.5250844,1.1548280,-0.2333021,-0.2334881,1.1500000
2.079167,Walking,0.5241123,1.1538550,-0.2333021,-0.2336025,1.1500000
2.083333,Walking,0.5231407,1.1528820,-0.2331877,-0.2335739,1.1500000
2.087500,Walking,0.5221694,1.1519090,-0.2331161,-0.2334023,1.1500000
2.091667,Walking,0.5203393,1.1500790,-0.4392242,-0.4393673,1.1500000
2.095833,Walking,0.5184876,1.1482260,-0.4443884,-0.4444885,1.1500000
2.100000,Walking,0.5166521,1.1463910,-0.4405260,-0.4405975,1.1500000
2.104167,Walking,0.5148444,1.1445830,-0.4338455,-0.4339600,1.1500000
2.108333,Walking,0.5130479,1.1427850,-0.4311562,-0.4313278,1.1500000
2.112500,Walking,0.5112387,1.1409750,-0.4342175,-0.4344749,1.1500000
2.116667,Walking,0.5094293,1.1391640,-0.4342461,-0.4346180,1.1500000
2.120833,Walking,0.5077327,1.1374660,-0.4071808,-0.4076385,1.1500000
2.125000,Walking,0.5068047,1.1365350,-0.2227306,-0.2233315,1.1500000
2.129167,Walking,0.5058325,1.1355600,-0.2333307,-0.2340889,1.1500000
2.133333,Walking,0.5048603,1.1345840,-0.2333164,-0.2340603,1.1500000
2.137500,Walking,0.5038881,1.1336100,-0.2333307,-0.2339172,1.1500000
2.141667,Walking,0.5029159,1.1326360,-0.2333307,-0.2336597,1.1500000
2.145833,Walking,0.5019436,1.1316640,-0.2333593,-0.2333164,1.1500000
2.150000,Walking,0.5009714,1.1306940,-0.2333307,-0.2328300,1.1500000
2.154167,Walking,0.4999994,1.1297270,-0.2332735,-0.2321720,1.1500000
2.158333,Walking,0.5009713,1.1307050,0.2332592,0.2348614,1.1500000
2.162500,Walking,0.5019435,1.1316850,0.2333307,0.2352905,1.1500000
2.166667,Walking,0.5029157,1.1326670,0.2333307,0.2356625,1.1500000
2.170833,Walking,0.5038880,1.1336510,0.2333450,0.2360344,1.1500000
2.175000,Walking,0.5048603,1.1346360,0.2333593,0.2363777,1.1500000
2.179167,Walking,0.5058325,1.1356220,0.2333164,0.2366638,1.1500000
2.183333,Walking,0.5068047,1.1366090,0.2333307,0.2369499,1.1500000
2.187500,Walking,0.5077769,1.1375980,0.2333307,0.2372360,1.1500000
2.191667,Walking,0.5095825,1.1394210,0.4333448,0.4375362,1.1500000
2.195833,Walking,0.5113881,1.1412450,0.4333448,0.4379082,1.1500000
2.200000,Walking,0.5131935,1.1430700,0.4333019,0.4379368,1.1500000
2.204167,Walking,0.5149991,1.1448940,0.4333305,0.4378223,1.1500000
2.208333,Walking,0.5168047,1.1467180,0.4333448,0.4375648,1.1500000
2.212500,Walking,0.5186103,1.1485390,0.4333448,0.4371643,1.1500000
2.216667,Walking,0.5204158,1.1503590,0.4333305,0.4367065,1.1500000
2.220833,Walking,0.5222214,1.1521760,0.4333448,0.4362202,1.1500000
2.225000,Walking,0.5231937,1.1531590,0.2333307,0.2358055,1.1500000
2.229167,Walking,0.5241659,1.1541400,0.2333307,0.2355194,1.1500000
2.233333,Walking,0.5251380,1.1551200,0.2333164,0.2352047,1.1500000
2.237500,Walking,0.5261102,1.1560990,0.2333307,0.2348614,1.1500000
2.241667,Walking,0.5270824,1.1570760,0.2333307,0.2345753,1.1500000
2.245833,Walking,0.5280547,1.1580520,0.2333307,0.2341461,1.1500000
2.250000,Walking,0.5290269,1.1590260,0.2333307,0.2338886,1.1500000
2.254167,Walking,0.5299566,1.1599570,0.2231455,0.2233028,1.1500000
2.258333,Walking,0.5309714,1.1609710,0.2435446,0.2433872,1.1500000
2.262500,Walking,0.5319436,1.1619410,0.2333307,0.2327728,1.1500000
2.266667,Walking,0.5329158,1.1629090,0.2333307,0.2324581,1.1500000
2.270833,Walking,0.5338880,1.1638760,0.2333164,0.2321148,1.1500000
2.275000,Walking,0.5348602,1.1648420,0.2333307,0.2317429,1.1500000
2.279167,Walking,0.5358324,1.1658060,0.2333307,0.2314281,1.1500000
2.283333,Walking,0.5368046,1.1667690,0.2333307,0.2310848,1.1500000
2.287500,Walking,0.5377321,1.1676860,0.2225876,0.2200413,1.1500000
2.291667,Walking,0.5395824,1.1695240,0.4440737,0.4411125,1.1500000
2.295833,Walking,0.5413880,1.1713150,0.4333448,0.4298115,1.1500000
2.300000,Walking,0.5431936,1.1731040,0.4333448,0.4293823,1.1500000
2.304167,Walking,0.5449992,1.1748910,0.4333448,0.4289246,1.1500000
2.308333,Walking,0.5468046,1.1766770,0.4333019,0.4285812,1.1500000
2.312500,Walking,0.5486102,1.1784620,0.4333448,0.4284954,1.1500000
2.316667,Walking,0.5504158,1.1802480,0.4333305,0.4285240,1.1500000
2.320833,Walking,0.5521724,1.1819860,0.4215860,0.4171085,1.1500000
2.325000,Walking,0.5531935,1.1829900,0.2450752,0.2409840,1.1500000
2.329167,Walking,0.5541658,1.1839460,0.2333450,0.2294827,1.1500000
2.333333,Walking,0.5551380,1.1849030,0.2333307,0.2297688,1.1500000
2.337500,Walking,0.5561102,1.1858620,0.2333307,0.2300835,1.1500000
2.341667,Walking,0.5570825,1.1868220,0.2333593,0.2304840,1.1500000
2.345833,Walking,0.5580547,1.1877840,0.2333164,0.2307701,1.1500000
2.350000,Walking,0.5590269,1.1887480,0.2333307,0.2312565,1.1500000
2.354167,Walking,0.5599465,1.1896600,0.2207136,0.2190113,1.1500000
2.358333,Walking,0.5589131,1.1886220,-0.2480221,-0.2491665,1.1500000
2.362500,Walking,0.5579405,1.1876470,-0.2334309,-0.2339458,1.1500000
2.366667,Walking,0.5569710,1.1866780,-0.2326870,-0.2326584,1.1500000
2.370833,Walking,0.5559930,1.1857020,-0.2347040,-0.2342606,1.1500000
2.375000,Walking,0.5550261,1.1847370,-0.2320719,-0.2313995,1.1500000
2.379167,Walking,0.5540836,1.1837990,-0.2261925,-0.2252769,1.1500000
2.383333,Walking,0.5531545,1.1828730,-0.2229881,-0.2221584,1.1500000
2.387500,Walking,0.5521677,1.1818900,-0.2368212,-0.2360630,1.1500000
2.391667,Walking,0.5503991,1.1801230,-0.4244614,-0.4238605,1.1500000
2.395833,Walking,0.5485933,1.1783200,-0.4333878,-0.4328728,1.1500000
2.400000,Walking,0.5467877,1.1765160,-0.4333448,-0.4328728,1.1500000
2.404167,Walking,0.5449824,1.1747120,-0.4332876,-0.4329300,1.1500000
2.408333,Walking,0.5431769,1.1729080,-0.4333019,-0.4329872,1.1500000
2.412500,Walking,0.5413718,1.1711040,-0.4332447,-0.4329300,1.1500000
2.416667,Walking,0.5395664,1.1693000,-0.4332876,-0.4329872,1.1500000
2.420833,Walking,0.5377222,1.1674580,-0.4426146,-0.4422283,1.1500000
2.425000,Walking,0.5367891,1.1665260,-0.2239466,-0.2236176,1.1500000
2.429167,Walking,0.5358169,1.1655550,-0.2333164,-0.2331161,1.1500000
2.433333,Walking,0.5348451,1.1645830,-0.2332449,-0.2331448,1.1500000
2.437500,Walking,0.5338731,1.1636110,-0.2332735,-0.2333450,1.1500000
2.441667,Walking,0.5329012,1.1626380,-0.2332449,-0.2334023,1.1500000
2.445833,Walking,0.5319294,1.1616660,-0.2332306,-0.2333736,1.1500000
2.450000,Walking,0.5309578,1.1606940,-0.2331877,-0.2333164,1.1500000
2.454167,Walking,0.5299412,1.1596770,-0.2439880,-0.2440166,1.1500000
2.458333,Walking,0.5289687,1.1587050,-0.2334023,-0.2332306,1.1500000
2.462500,Walking,0.5279961,1.1577340,-0.2334309,-0.2331448,1.1500000
2.466667,Walking,0.5270237,1.1567620,-0.2333736,-0.2331161,1.1500000
2.470833,Walking,0.5260513,1.1557910,-0.2333736,-0.2331448,1.1500000
2.475000,Walking,0.5250791,1.1548200,-0.2333307,-0.2331448,1.1500000
2.479167,Walking,0.5241070,1.1538480,-0.2333021,-0.2332592,1.1500000
2.483333,Walking,0.5231354,1.1528760,-0.2331734,-0.2331734,1.1500000
2.487500,Walking,0.5221642,1.1519040,-0.2331018,-0.2332878,1.1500000
2.491667,Walking,0.5203341,1.1500730,-0.4392099,-0.4393959,1.1500000
2.495833,Walking,0.5184824,1.1482210,-0.4444027,-0.4444885,1.1500000
2.500000,Walking,0.5166470,1.1463860,-0.4405117,-0.4405689,1.1500000
2.504167,Walking,0.5148392,1.1445770,-0.4338598,-0.4339600,1.1500000
2.508333,Walking,0.5130427,1.1427800,-0.4311562,-0.4313564,1.1500000
2.512500,Walking,0.5112336,1.1409700,-0.4342031,-0.4344177,1.1500000
2.516667,Walking,0.5094242,1.1391590,-0.4342461,-0.4346180,1.1500000
2.520833,Walking,0.5077295,1.1374620,-0.4067230,-0.4072094,1.1500000
2.525000,Walking,0.5068047,1.1365350,-0.2219582,-0.2225590,1.1500000
2.529167,Walking,0.5058325,1.1355600,-0.2333307,-0.2340889,1.1500000
2.533333,Walking,0.5048603,1.1345840,-0.2333164,-0.2340603,1.1500000
2.537500,Walking,0.5038881,1.1336100,-0.2333307,-0.2339172,1.1500000
2.541667,Walking,0.5029159,1.1326360,-0.2333307,-0.2336597,1.1500000
2.545833,Walking,0.5019436,1.1316640,-0.2333593,-0.2333164,1.1500000
2.550000,Walking,0.5009714,1.1306940,-0.2333307,-0.2328300,1.1500000
2.554167,Walking,0.4999993,1.1297270,-0.2332950,-0.2321720,1.1500000
2.558333,Walking,0.5009713,1.1307050,0.2332807,0.2348614,1.1500000
2.562500,Walking,0.5019435,1.1316850,0.2333307,0.2352905,1.1500000
2.566667,Walking,0.5029158,1.1326680,0.2333450,0.2356911,1.1500000
2.570833,Walking,0.5038880,1.1336510,0.2333307,0.2360058,1.1500000
2.575000,Walking,0.5048603,1.1346360,0.2333593,0.2363777,1.1500000
2.579167,Walking,0.5058325,1.1356220,0.2333164,0.2366638,1.1500000
2.583333,Walking,0.5068047,1.1366090,0.2333307,0.2369499,1.1500000
2.587500,Walking,0.5077769,1.1375980,0.2333307,0.2372360,1.1500000
2.591667,Walking,0.5095825,1.1394210,0.4333448,0.4375362,1.1500000
2.595833,Walking,0.5113881,1.1412450,0.4333448,0.4379082,1.1500000
2.600000,Walking,0.5131935,1.1430700,0.4333019,0.4379368,1.1500000
2.604167,Walking,0.5149991,1.1448940,0.4333305,0.4378223,1.1500000
2.608333,Walking,0.5168047,1.1467180,0.4333448,0.4375648,1.1500000
2.612500,Walking,0.5186103,1.1485390,0.4333448,0.4371643,1.1500000
2.616667,Walking,0.5204158,1.1503590,0.4333305,0.4367065,1.1500000
2.620833,Walking,0.5222214,1.1521760,0.4333448,0.4362202,1.1500000
2.625000,Walking,0.5231937,1.1531590,0.2333307,0.2358055,1.1500000
2.629167,Walking,0.5241659,1.1541400,0.2333307,0.2355194,1.1500000
2.633333,Walking,0.5251380,1.1551200,0.2333164,0.2352047,1.1500000
2.637500,Walking,0.5261102,1.1560990,0.2333307,0.2348614,1.1500000
2.641667,Walking,0.5270824,1.1570760,0.2333307,0.2345467,1.1500000
2.645833,Walking,0.5280547,1.1580520,0.2333307,0.2341747,1.1500000
2.650000,Walking,0.5290269,1.1590260,0.2333307,0.2338886,1.1500000
2.654167,Walking,0.5299563,1.1599560,0.2230740,0.2232170,1.1500000
2.658333,Walking,0.5309714,1.1609710,0.2436161,0.2434731,1.1500000
2.662500,Walking,0.5319436,1.1619410,0.2333307,0.2327728,1.1500000
2.666667,Walking,0.5329158,1.1629090,0.2333307,0.2324581,1.1500000
2.670833,Walking,0.5338880,1.1638760,0.2333164,0.2321148,1.1500000
2.675000,Walking,0.5348602,1.1648420,0.2333307,0.2317429,1.1500000
2.679167,Walking,0.5358324,1.1658060,0.2333307,0.2314281,1.1500000
2.683333,Walking,0.5368046,1.1667690,0.2333307,0.2310848,1.1500000
2.687500,Walking,0.5377318,1.1676860,0.2225161,0.2199841,1.1500000
2.691667,Walking,0.5395824,1.1695240,0.4441452,0.4411697,1.1500000
2.695833,Walking,0.5413880,1.1713150,0.4333448,0.4298115,1.1500000
2.700000,Walking,0.5431936,1.1731040,0.4333448,0.4293823,1.1500000
2.704167,Walking,0.5449992,1.1748910,0.4333448,0.4289246,1.1500000
2.708333,Walking,0.5468047,1.1766770,0.4333305,0.4286385,1.1500000
2.712500,Walking,0.5486102,1.1784620,0.4333162,0.4284382,1.1500000
2.716667,Walking,0.5504158,1.1802480,0.4333305,0.4285240,1.1500000
2.720833,Walking,0.5521721,1.1819850,0.4215288,0.4170513,1.1500000
2.725000,Walking,0.5531936,1.1829900,0.2451468,0.2410698,1.1500000
2.729167,Walking,0.5541658,1.1839460,0.2333307,0.2294540,1.1500000
2.733333,Walking,0.5551380,1.1849030,0.2333307,0.2297688,1.1500000
2.737500,Walking,0.5561102,1.1858620,0.2333307,0.2300835,1.1500000
2.741667,Walking,0.5570825,1.1868220,0.2333593,0.2304554,1.1500000
2.745833,Walking,0.5580547,1.1877840,0.2333164,0.2307987,1.1500000
2.750000,Walking,0.5590269,1.1887480,0.2333307,0.2312565,1.1500000
2.754167,Walking,0.5599465,1.1896600,0.2207136,0.2190113,1.1500000
2.758333,Walking,0.5589136,1.1886220,-0.2478933,-0.2490234,1.1500000
2.762500,Walking,0.5579410,1.1876480,-0.2334309,-0.2339458,1.1500000
2.766667,Walking,0.5569716,1.1866780,-0.2326584,-0.2326584,1.1500000
2.770833,Walking,0.5559936,1.1857020,-0.2347326,-0.2342892,1.1500000
2.775000,Walking,0.5550267,1.1847380,-0.2320576,-0.2313423,1.1500000
2.779167,Walking,0.5540841,1.1837990,-0.2262211,-0.2253914,1.1500000
2.783333,Walking,0.5531548,1.1828730,-0.2230167,-0.2221298,1.1500000
2.787500,Walking,0.5521675,1.1818890,-0.2369499,-0.2362061,1.1500000
2.791667,Walking,0.5503995,1.1801240,-0.4243183,-0.4236889,1.1500000
2.795833,Walking,0.5485936,1.1783200,-0.4334164,-0.4329300,1.1500000
2.800000,Walking,0.5467879,1.1765160,-0.4333735,-0.4329014,1.1500000
2.804167,Walking,0.5449824,1.1747120,-0.4333305,-0.4329586,1.1500000
2.808333,Walking,0.5431770,1.1729080,-0.4332876,-0.4329586,1.1500000
2.812500,Walking,0.5413718,1.1711040,-0.4332590,-0.4329586,1.1500000
2.816667,Walking,0.5395665,1.1693000,-0.4332590,-0.4329586,1.1500000
2.820833,Walking,0.5377221,1.1674570,-0.4426575,-0.4422855,1.1500000
2.825000,Walking,0.5367891,1.1665260,-0.2239323,-0.2234459,1.1500000
2.829167,Walking,0.5358171,1.1655570,-0.2332735,-0.2327728,1.1500000
2.833333,Walking,0.5348453,1.1645870,-0.2332306,-0.2327728,1.1500000
2.837500,Walking,0.5338735,1.1636160,-0.2332306,-0.2329445,1.1500000
2.841667,Walking,0.5329016,1.1626450,-0.2332592,-0.2331734,1.1500000
2.845833,Walking,0.5319299,1.1616720,-0.2332163,-0.2334595,1.1500000
2.850000,Walking,0.5309581,1.1606980,-0.2332306,-0.2337456,1.1500000
2.854167,Walking,0.5299410,1.1596770,-0.2441025,-0.2450180,1.1500000
2.858333,Walking,0.5289688,1.1587090,-0.2333307,-0.2322865,1.1500000
2.862500,Walking,0.5279963,1.1577390,-0.2333879,-0.2327156,1.1500000
2.866667,Walking,0.5270239,1.1567680,-0.2333736,-0.2330303,1.1500000
2.870833,Walking,0.5260513,1.1557960,-0.2334166,-0.2333736,1.1500000
2.875000,Walking,0.5250791,1.1548230,-0.2333307,-0.2335167,1.1500000
2.879167,Walking,0.5241070,1.1538500,-0.2333164,-0.2336311,1.1500000
2.883333,Walking,0.5231353,1.1528760,-0.2332020,-0.2335453,1.1500000
2.887500,Walking,0.5221640,1.1519040,-0.2331018,-0.2334309,1.1500000
