mode,time,phase,pelvis,head,pelvis_velocity,head_velocity,pelvis_acceleration,head_acceleration,source_pelvis,reach_drop,safety_drop,left_planted,right_planted
authored,0.820833,0.119318,0.4003141,1.0180750,-0.435534,-0.431471,16.6065,16.6374,0.4003141,0.0000000,0.0000000,0,0
authored,0.825000,0.125000,0.3984994,1.0162770,-0.435534,-0.431528,0.0000,-0.0137,0.3984994,0.0000000,0.0000000,0,0
authored,0.829167,0.130682,0.3970099,1.0148040,-0.357485,-0.353508,18.7317,18.7248,0.3970099,0.0000000,0.0000000,0,0
authored,0.833333,0.136364,0.3955204,1.0133310,-0.357471,-0.353508,0.0034,0.0000,0.3955204,0.0000000,0.0000000,0,0
authored,0.837500,0.142045,0.3943865,1.0122130,-0.272133,-0.268250,20.4809,20.4620,0.3943865,0.0000000,0.0000000,0,0
authored,0.841667,0.147727,0.3932527,1.0110950,-0.272119,-0.268221,0.0034,0.0069,0.3932527,0.0000000,0.0000000,0,0
authored,0.845833,0.153409,0.3924975,1.0103560,-0.181253,-0.177441,21.8079,21.7873,0.3924975,0.0000000,0.0000000,0,0
authored,0.850000,0.159091,0.3917423,1.0096160,-0.181246,-0.177527,0.0017,-0.0206,0.3917423,0.0000000,0.0000000,0,0
authored,0.854167,0.164773,0.3913811,1.0092700,-0.086682,-0.083084,22.6954,22.6662,0.3913811,0.0000000,0.0000000,0,0
authored,0.858333,0.170455,0.3910200,1.0089240,-0.086668,-0.083199,0.0034,-0.0275,0.3910200,0.0000000,0.0000000,0,0
authored,0.862500,0.176136,0.3910602,1.0089770,0.009656,0.012903,23.1176,23.0644,0.3910602,0.0000000,0.0000000,0,0
authored,0.866667,0.181818,0.3911005,1.0090300,0.009656,0.012760,0.0000,-0.0343,0.3911005,0.0000000,0.0000000,0,0
authored,0.870833,0.187500,0.3915412,1.0094830,0.105786,0.108719,23.0713,23.0301,0.3915412,0.0000000,0.0000000,0,0
authored,0.875000,0.193182,0.3919820,1.0099360,0.105794,0.108519,0.0017,-0.0481,0.3919820,0.0000000,0.0000000,0,0
authored,0.879167,0.198864,0.3928145,1.0107790,0.199792,0.202303,22.5597,22.5082,0.3928145,0.0000000,0.0000000,0,0
authored,0.883333,0.204545,0.3936469,1.0116210,0.199778,0.202074,-0.0034,-0.0549,0.3936469,0.0000000,0.0000000,0,0
authored,0.887500,0.210227,0.3948540,1.0128360,0.289700,0.291767,21.5813,21.5263,0.3948540,0.0000000,0.0000000,0,0
authored,0.891667,0.215909,0.3960611,1.0140510,0.289693,0.291481,-0.0017,-0.0687,0.3960611,0.0000000,0.0000000,0,0
authored,0.895833,0.221591,0.3976182,1.0156140,0.373721,0.375252,20.1668,20.1050,0.3976182,0.0000000,0.0000000,0,0
authored,0.900000,0.227273,0.3991754,1.0171770,0.373721,0.374966,0.0000,-0.0687,0.3991754,0.0000000,0.0000000,0,0
authored,0.904167,0.232955,0.4010510,1.0190560,0.450139,0.451126,18.3403,18.2785,0.4010510,0.0000000,0.0000000,0,0
authored,0.908333,0.238636,0.4029265,1.0209350,0.450132,0.450840,-0.0017,-0.0687,0.4029265,0.0000000,0.0000000,0,0
authored,0.912500,0.244318,0.4050823,1.0230920,0.517373,0.517817,16.1379,16.0744,0.4050823,0.0000000,0.0000000,0,0
authored,0.916667,0.250000,0.4072380,1.0252490,0.517387,0.517530,0.0034,-0.0687,0.4072380,0.0000000,0.0000000,0,0
authored,0.920833,0.255682,0.4096301,1.0276400,0.574107,0.573950,13.6127,13.5406,0.4096301,0.0000000,0.0000000,0,0
authored,0.925000,0.261364,0.4120222,1.0300300,0.574100,0.573664,-0.0017,-0.0687,0.4120222,0.0000000,0.0000000,0,0
authored,0.929167,0.267045,0.4146019,1.0326070,0.619125,0.618410,10.8061,10.7391,0.4146019,0.0000000,0.0000000,0,0
authored,0.933333,0.272727,0.4171816,1.0351830,0.619133,0.618181,0.0017,-0.0549,0.4171816,0.0000000,0.0000000,0,0
authored,0.937500,0.278409,0.4198965,1.0378920,0.651555,0.650282,7.7814,7.7042,0.4198965,0.0000000,0.0000000,0,0
authored,0.941667,0.284091,0.4226112,1.0406010,0.651548,0.650024,-0.0017,-0.0618,0.4226112,0.0000000,0.0000000,0,0
authored,0.945833,0.289773,0.4254059,1.0433880,0.670724,0.668907,4.6022,4.5319,0.4254059,0.0000000,0.0000000,0,0
authored,0.950000,0.295455,0.4282005,1.0461740,0.670710,0.668678,-0.0034,-0.0549,0.4282005,0.0000000,0.0000000,0,0
authored,0.954167,0.301136,0.4310181,1.0489820,0.676224,0.673943,1.3235,1.2634,0.4310181,0.0000000,0.0000000,0,0
authored,0.958333,0.306818,0.4338358,1.0517890,0.676231,0.673656,0.0017,-0.0687,0.4338358,0.0000000,0.0000000,0,0
authored,0.962500,0.312500,0.4366190,1.0545610,0.667970,0.665274,-1.9827,-2.0119,0.4366190,0.0000000,0.0000000,0,0
authored,0.966667,0.318182,0.4394022,1.0573320,0.667970,0.665045,0.0000,-0.0549,0.4394022,0.0000000,0.0000000,0,0
authored,0.970833,0.323864,0.4420943,1.0600120,0.646112,0.643044,-5.2460,-5.2803,0.4420943,0.0000000,0.0000000,0,0
authored,0.975000,0.329545,0.4447865,1.0626900,0.646119,0.642843,0.0017,-0.0481,0.4447865,0.0000000,0.0000000,0,0
authored,0.979167,0.335227,0.4473327,1.0652220,0.611100,0.607624,-8.4045,-8.4526,0.4473327,0.0000000,0.0000000,0,0
authored,0.983333,0.340909,0.4498790,1.0677530,0.611107,0.607538,0.0017,-0.0206,0.4498790,0.0000000,0.0000000,0,0
authored,0.987500,0.346591,0.4522276,1.0700860,0.563657,0.559902,-11.3880,-11.4326,0.4522276,0.0000000,0.0000000,0,0
authored,0.991667,0.352273,0.4545762,1.0724190,0.563664,0.559845,0.0017,-0.0137,0.4545762,0.0000000,0.0000000,0,0
authored,0.995833,0.357955,0.4566792,1.0745060,0.504720,0.500879,-14.1466,-14.1518,0.4566792,0.0000000,0.0000000,0,0
authored,1.000000,0.363636,0.4587822,1.0765920,0.504727,0.500794,0.0017,-0.0206,0.4587822,0.0000000,0.0000000,0,0
authored,1.004167,0.369318,0.4605969,1.0783910,0.435534,0.431585,-16.6065,-16.6100,0.4605969,0.0000000,0.0000000,0,0
authored,1.008333,0.375000,0.4624117,1.0801890,0.435534,0.431528,0.0000,-0.0137,0.4624117,0.0000000,0.0000000,0,0
authored,1.012500,0.380682,0.4639012,1.0816620,0.357485,0.353508,-18.7317,-18.7248,0.4639012,0.0000000,0.0000000,0,0
authored,1.016667,0.386364,0.4653907,1.0831340,0.357471,0.353451,-0.0034,-0.0137,0.4653907,0.0000000,0.0000000,0,0
authored,1.020833,0.392045,0.4665245,1.0842520,0.272133,0.268135,-20.4809,-20.4758,0.4665245,0.0000000,0.0000000,0,0
authored,1.025000,0.397727,0.4676584,1.0853690,0.272119,0.268221,-0.0034,0.0206,0.4676584,0.0000000,0.0000000,0,0
authored,1.029167,0.403409,0.4684136,1.0861090,0.181253,0.177469,-21.8079,-21.7804,0.4684136,0.0000000,0.0000000,0,0
authored,1.033333,0.409091,0.4691688,1.0868490,0.181253,0.177584,0.0000,0.0275,0.4691688,0.0000000,0.0000000,0,0
authored,1.037500,0.414773,0.4695300,1.0871950,0.086675,0.083113,-22.6988,-22.6730,0.4695300,0.0000000,0.0000000,0,0
authored,1.041667,0.420455,0.4698911,1.0875420,0.086675,0.083256,0.0000,0.0343,0.4698911,0.0000000,0.0000000,0,0
authored,1.045833,0.426136,0.4698509,1.0874880,-0.009656,-0.012989,-23.1194,-23.0988,0.4698509,0.0000000,0.0000000,0,0
authored,1.050000,0.431818,0.4698106,1.0874350,-0.009656,-0.012760,0.0000,0.0549,0.4698106,0.0000000,0.0000000,0,0
authored,1.054167,0.437500,0.4693698,1.0869810,-0.105801,-0.108776,-23.0747,-23.0438,0.4693698,0.0000000,0.0000000,0,0
authored,1.058333,0.443182,0.4689290,1.0865290,-0.105794,-0.108519,0.0017,0.0618,0.4689290,0.0000000,0.0000000,0,0
authored,1.062500,0.448864,0.4680966,1.0856860,-0.199778,-0.202274,-22.5563,-22.5014,0.4680966,0.0000000,0.0000000,0,0
authored,1.066667,0.454545,0.4672641,1.0848440,-0.199785,-0.202045,-0.0017,0.0549,0.4672641,0.0000000,0.0000000,0,0
authored,1.070833,0.460227,0.4660571,1.0836290,-0.289700,-0.291767,-21.5796,-21.5332,0.4660571,0.0000000,0.0000000,0,0
authored,1.075000,0.465909,0.4648500,1.0824140,-0.289686,-0.291452,0.0034,0.0755,0.4648500,0.0000000,0.0000000,0,0
authored,1.079167,0.471591,0.4632929,1.0808510,-0.373721,-0.375280,-20.1685,-20.1187,0.4632929,0.0000000,0.0000000,0,0
authored,1.083333,0.477273,0.4617356,1.0792880,-0.373735,-0.374994,-0.0034,0.0687,0.4617356,0.0000000,0.0000000,0,0
authored,1.087500,0.482955,0.4598601,1.0774090,-0.450132,-0.451069,-18.3352,-18.2579,0.4598601,0.0000000,0.0000000,0,0
authored,1.091667,0.488636,0.4579845,1.0755300,-0.450139,-0.450869,-0.0017,0.0481,0.4579845,0.0000000,0.0000000,0,0
authored,1.095833,0.494318,0.4558288,1.0733720,-0.517373,-0.517874,-16.1362,-16.0812,0.4558288,0.0000000,0.0000000,0,0
authored,1.100000,0.500000,0.4536730,1.0712160,-0.517380,-0.517530,-0.0017,0.0824,0.4536730,0.0000000,0.0000000,0,0
authored,1.104167,0.505682,0.4512810,1.0688250,-0.574100,-0.573950,-13.6127,-13.5406,0.4512810,0.0000000,0.0000000,0,0
authored,1.108333,0.511364,0.4488889,1.0664350,-0.574100,-0.573606,0.0000,0.0824,0.4488889,0.0000000,0.0000000,0,0
authored,1.112500,0.517046,0.4463091,1.0638580,-0.619140,-0.618439,-10.8095,-10.7597,0.4463091,0.0000000,0.0000000,0,0
authored,1.116667,0.522727,0.4437295,1.0612820,-0.619118,-0.618153,0.0051,0.0687,0.4437295,0.0000000,0.0000000,0,0
authored,1.120833,0.528409,0.4410146,1.0585730,-0.651555,-0.650253,-7.7848,-7.7042,0.4410146,0.0000000,0.0000000,0,0
authored,1.125000,0.534091,0.4382998,1.0558640,-0.651555,-0.649996,0.0000,0.0618,0.4382998,0.0000000,0.0000000,0,0
authored,1.129167,0.539773,0.4355052,1.0530770,-0.670717,-0.668964,-4.5988,-4.5525,0.4355052,0.0000000,0.0000000,0,0
authored,1.133333,0.545455,0.4327105,1.0502910,-0.670724,-0.668707,-0.0017,0.0618,0.4327105,0.0000000,0.0000000,0,0
authored,1.137500,0.551136,0.4298929,1.0474830,-0.676217,-0.673943,-1.3184,-1.2566,0.4298929,0.0000000,0.0000000,0,0
authored,1.141667,0.556818,0.4270753,1.0446750,-0.676231,-0.673714,-0.0034,0.0549,0.4270753,0.0000000,0.0000000,0,0
authored,1.145833,0.562500,0.4242921,1.0419040,-0.667970,-0.665216,1.9827,2.0393,0.4242921,0.0000000,0.0000000,0,0
authored,1.150000,0.568182,0.4215089,1.0391330,-0.667970,-0.665016,0.0000,0.0481,0.4215089,0.0000000,0.0000000,0,0
authored,1.154167,0.573864,0.4188167,1.0364540,-0.646112,-0.642986,5.2460,5.2872,0.4188167,0.0000000,0.0000000,0,0
authored,1.158333,0.579546,0.4161246,1.0337750,-0.646119,-0.642815,-0.0017,0.0412,0.4161246,0.0000000,0.0000000,0,0
authored,1.162500,0.585227,0.4135783,1.0312430,-0.611107,-0.607710,8.4028,8.4251,0.4135783,0.0000000,0.0000000,0,0
authored,1.166667,0.590909,0.4110320,1.0287120,-0.611107,-0.607538,0.0000,0.0412,0.4110320,0.0000000,0.0000000,0,0
authored,1.170833,0.596591,0.4086834,1.0263790,-0.563657,-0.559988,11.3880,11.4120,0.4086834,0.0000000,0.0000000,0,0
authored,1.175000,0.602273,0.4063349,1.0240460,-0.563650,-0.559845,0.0017,0.0343,0.4063349,0.0000000,0.0000000,0,0
authored,1.179167,0.607955,0.4042319,1.0219590,-0.504727,-0.500822,14.1415,14.1655,0.4042319,0.0000000,0.0000000,0,0
authored,1.183333,0.613636,0.4021288,1.0198720,-0.504735,-0.500794,-0.0017,0.0069,0.4021288,0.0000000,0.0000000,0,0
authored,1.187500,0.619318,0.4003141,1.0180750,-0.435526,-0.431471,16.6100,16.6374,0.4003141,0.0000000,0.0000000,0,0
authored,1.191667,0.625000,0.3984994,1.0162770,-0.435534,-0.431528,-0.0017,-0.0137,0.3984994,0.0000000,0.0000000,0,0
authored,1.195833,0.630682,0.3970099,1.0148040,-0.357485,-0.353508,18.7317,18.7248,0.3970099,0.0000000,0.0000000,0,0
authored,1.200000,0.636364,0.3955204,1.0133310,-0.357485,-0.353508,0.0000,0.0000,0.3955204,0.0000000,0.0000000,0,0
authored,1.204167,0.642046,0.3943865,1.0122130,-0.272119,-0.268250,20.4878,20.4620,0.3943865,0.0000000,0.0000000,0,0
authored,1.208333,0.647727,0.3932527,1.0110950,-0.272119,-0.268221,0.0000,0.0069,0.3932527,0.0000000,0.0000000,0,0
authored,1.212500,0.653409,0.3924975,1.0103560,-0.181253,-0.177441,21.8079,21.7873,0.3924975,0.0000000,0.0000000,0,0
authored,1.216667,0.659091,0.3917423,1.0096160,-0.181246,-0.177527,0.0017,-0.0206,0.3917423,0.0000000,0.0000000,0,0
authored,1.220833,0.664773,0.3913811,1.0092700,-0.086682,-0.083084,22.6954,22.6662,0.3913811,0.0000000,0.0000000,0,0
authored,1.225000,0.670455,0.3910200,1.0089240,-0.086668,-0.083199,0.0034,-0.0275,0.3910200,0.0000000,0.0000000,0,0
authored,1.229167,0.676136,0.3910602,1.0089770,0.009656,0.012903,23.1176,23.0644,0.3910602,0.0000000,0.0000000,0,0
authored,1.233333,0.681818,0.3911005,1.0090300,0.009656,0.012760,0.0000,-0.0343,0.3911005,0.0000000,0.0000000,0,0
authored,1.237500,0.687500,0.3915412,1.0094830,0.105786,0.108719,23.0713,23.0301,0.3915412,0.0000000,0.0000000,0,0
authored,1.241667,0.693182,0.3919820,1.0099360,0.105794,0.108519,0.0017,-0.0481,0.3919820,0.0000000,0.0000000,0,0
authored,1.245833,0.698864,0.3928145,1.0107790,0.199792,0.202303,22.5597,22.5082,0.3928145,0.0000000,0.0000000,0,0
authored,1.250000,0.704546,0.3936470,1.0116210,0.199792,0.202103,0.0000,-0.0481,0.3936470,0.0000000,0.0000000,0,0
authored,1.254167,0.710227,0.3948540,1.0128360,0.289686,0.291739,21.5744,21.5126,0.3948540,0.0000000,0.0000000,0,0
authored,1.258333,0.715909,0.3960611,1.0140510,0.289700,0.291481,0.0034,-0.0618,0.3960611,0.0000000,0.0000000,0,0
authored,1.262500,0.721591,0.3976183,1.0156140,0.373721,0.375252,20.1651,20.1050,0.3976183,0.0000000,0.0000000,0,0
authored,1.266667,0.727273,0.3991754,1.0171770,0.373721,0.374994,0.0000,-0.0618,0.3991754,0.0000000,0.0000000,0,0
authored,1.270833,0.732955,0.4010510,1.0190560,0.450132,0.451098,18.3386,18.2648,0.4010510,0.0000000,0.0000000,0,0
authored,1.275000,0.738636,0.4029266,1.0209350,0.450139,0.450840,0.0017,-0.0618,0.4029266,0.0000000,0.0000000,0,0
authored,1.279167,0.744318,0.4050823,1.0230920,0.517380,0.517817,16.1379,16.0744,0.4050823,0.0000000,0.0000000,0,0
authored,1.283333,0.750000,0.4072380,1.0252490,0.517373,0.517530,-0.0017,-0.0687,0.4072380,0.0000000,0.0000000,0,0
authored,1.287500,0.755682,0.4096301,1.0276400,0.574107,0.573950,13.6162,13.5406,0.4096301,0.0000000,0.0000000,0,0
authored,1.291667,0.761364,0.4120222,1.0300300,0.574100,0.573664,-0.0017,-0.0687,0.4120222,0.0000000,0.0000000,0,0
authored,1.295833,0.767046,0.4146019,1.0326070,0.619125,0.618410,10.8061,10.7391,0.4146019,0.0000000,0.0000000,0,0
authored,1.300000,0.772727,0.4171816,1.0351830,0.619133,0.618181,0.0017,-0.0549,0.4171816,0.0000000,0.0000000,0,0
authored,1.304167,0.778409,0.4198965,1.0378920,0.651555,0.650282,7.7814,7.7042,0.4198965,0.0000000,0.0000000,0,0
authored,1.308333,0.784091,0.4226112,1.0406010,0.651548,0.650024,-0.0017,-0.0618,0.4226112,0.0000000,0.0000000,0,0
authored,1.312500,0.789773,0.4254059,1.0433880,0.670724,0.668907,4.6022,4.5319,0.4254059,0.0000000,0.0000000,0,0
authored,1.316667,0.795455,0.4282006,1.0461740,0.670717,0.668678,-0.0017,-0.0549,0.4282006,0.0000000,0.0000000,0,0
authored,1.320833,0.801136,0.4310181,1.0489820,0.676217,0.673943,1.3201,1.2634,0.4310181,0.0000000,0.0000000,0,0
authored,1.325000,0.806818,0.4338358,1.0517890,0.676231,0.673656,0.0034,-0.0687,0.4338358,0.0000000,0.0000000,0,0
authored,1.329167,0.812500,0.4366190,1.0545610,0.667963,0.665274,-1.9844,-2.0119,0.4366190,0.0000000,0.0000000,0,0
authored,1.333333,0.818182,0.4394022,1.0573320,0.667977,0.665045,0.0034,-0.0549,0.4394022,0.0000000,0.0000000,0,0
authored,1.337500,0.823864,0.4420943,1.0600120,0.646112,0.643044,-5.2477,-5.2803,0.4420943,0.0000000,0.0000000,0,0
authored,1.341667,0.829546,0.4447865,1.0626900,0.646119,0.642843,0.0017,-0.0481,0.4447865,0.0000000,0.0000000,0,0
authored,1.345833,0.835227,0.4473327,1.0652220,0.611100,0.607624,-8.4045,-8.4526,0.4473327,0.0000000,0.0000000,0,0
authored,1.350000,0.840909,0.4498790,1.0677530,0.611107,0.607538,0.0017,-0.0206,0.4498790,0.0000000,0.0000000,0,0
authored,1.354167,0.846591,0.4522276,1.0700860,0.563657,0.559902,-11.3880,-11.4326,0.4522276,0.0000000,0.0000000,0,0
authored,1.358333,0.852273,0.4545762,1.0724190,0.563664,0.559845,0.0017,-0.0137,0.4545762,0.0000000,0.0000000,0,0
authored,1.362500,0.857955,0.4566792,1.0745060,0.504720,0.500879,-14.1466,-14.1518,0.4566792,0.0000000,0.0000000,0,0
authored,1.366667,0.863636,0.4587823,1.0765920,0.504742,0.500794,0.0051,-0.0206,0.4587823,0.0000000,0.0000000,0,0
authored,1.370833,0.869318,0.4605970,1.0783910,0.435534,0.431585,-16.6100,-16.6100,0.4605970,0.0000000,0.0000000,0,0
authored,1.375000,0.875000,0.4624117,1.0801890,0.435519,0.431528,-0.0034,-0.0137,0.4624117,0.0000000,0.0000000,0,0
authored,1.379167,0.880682,0.4639012,1.0816620,0.357485,0.353508,-18.7283,-18.7248,0.4639012,0.0000000,0.0000000,0,0
authored,1.383333,0.886364,0.4653907,1.0831340,0.357485,0.353451,0.0000,-0.0137,0.4653907,0.0000000,0.0000000,0,0
authored,1.387500,0.892046,0.4665245,1.0842520,0.272119,0.268135,-20.4878,-20.4758,0.4665245,0.0000000,0.0000000,0,0
authored,1.391667,0.897727,0.4676584,1.0853690,0.272119,0.268221,0.0000,0.0206,0.4676584,0.0000000,0.0000000,0,0
authored,1.395833,0.903409,0.4684136,1.0861090,0.181253,0.177469,-21.8079,-21.7804,0.4684136,0.0000000,0.0000000,0,0
authored,1.400000,0.909091,0.4691688,1.0868490,0.181253,0.177584,0.0000,0.0275,0.4691688,0.0000000,0.0000000,0,0
authored,1.404167,0.914773,0.4695300,1.0871950,0.086675,0.083113,-22.6988,-22.6730,0.4695300,0.0000000,0.0000000,0,0
authored,1.408333,0.920455,0.4698911,1.0875420,0.086675,0.083256,0.0000,0.0343,0.4698911,0.0000000,0.0000000,0,0
authored,1.412500,0.926136,0.4698509,1.0874880,-0.009656,-0.012989,-23.1194,-23.0988,0.4698509,0.0000000,0.0000000,0,0
authored,1.416667,0.931818,0.4698106,1.0874350,-0.009656,-0.012760,0.0000,0.0549,0.4698106,0.0000000,0.0000000,0,0
authored,1.420833,0.937500,0.4693698,1.0869810,-0.105801,-0.108776,-23.0747,-23.0438,0.4693698,0.0000000,0.0000000,0,0
authored,1.425000,0.943182,0.4689289,1.0865290,-0.105808,-0.108519,-0.0017,0.0618,0.4689289,0.0000000,0.0000000,0,0
authored,1.429167,0.948864,0.4680965,1.0856860,-0.199778,-0.202303,-22.5529,-22.5082,0.4680965,0.0000000,0.0000000,0,0
authored,1.433333,0.954546,0.4672641,1.0848440,-0.199778,-0.202017,0.0000,0.0687,0.4672641,0.0000000,0.0000000,0,0
authored,1.437500,0.960227,0.4660571,1.0836290,-0.289693,-0.291653,-21.5796,-21.5126,0.4660571,0.0000000,0.0000000,0,0
authored,1.441667,0.965909,0.4648500,1.0824160,-0.289700,-0.291138,-0.0017,0.1236,0.4648500,0.0000000,0.0000000,0,0
authored,1.445833,0.971591,0.4632928,1.0808540,-0.373721,-0.374880,-20.1651,-20.0981,0.4632928,0.0000000,0.0000000,0,0
authored,1.450000,0.977273,0.4617356,1.0792930,-0.373721,-0.374708,0.0000,0.0412,0.4617356,0.0000000,0.0000000,0,0
authored,1.454167,0.982955,0.4598601,1.0774140,-0.450132,-0.450926,-18.3386,-18.2922,0.4598601,0.0000000,0.0000000,0,0
authored,1.458333,0.988636,0.4579845,1.0755350,-0.450139,-0.450897,-0.0017,0.0069,0.4579845,0.0000000,0.0000000,0,0
authored,1.462500,0.994318,0.4558288,1.0733760,-0.517373,-0.518217,-16.1362,-16.1568,0.4558288,0.0000000,0.0000000,0,0
authored,1.466667,0.000000,0.4536730,1.0712160,-0.517387,-0.518446,-0.0034,-0.0549,0.4536730,0.0000000,0.0000000,0,0
moving,0.000000,0.989477,0.4576651,1.0752150,0.000000,0.000000,0.0000,0.0000,0.4576655,-0.0202967,0.0000000,0,0
moving,0.004167,0.995159,0.4555092,1.0730560,-0.517395,-0.518303,0.0000,0.0000,0.4555097,-0.0242927,0.0000000,0,0
moving,0.008333,0.000841,0.4533187,1.0708620,-0.525734,-0.526428,-2.0016,-1.9501,0.4533190,-0.0178475,0.0000000,1,0
moving,0.012500,0.006523,0.4509265,1.0684740,-0.574129,-0.573149,-11.6146,-11.2129,0.4509269,-0.0242745,0.0000000,1,0
moving,0.016667,0.012205,0.4485065,1.0660580,-0.580788,-0.579958,-1.5982,-1.6342,0.4485070,-0.0305299,0.0000000,1,0
moving,0.020833,0.017886,0.4459271,1.0634810,-0.619075,-0.618324,-9.1890,-9.2079,0.4459274,-0.0367572,0.0000000,1,0
moving,0.025000,0.023568,0.4433273,1.0608850,-0.623932,-0.623074,-1.1656,-1.1398,0.4433277,-0.0433976,0.0000000,1,0
moving,0.029167,0.029250,0.4406126,1.0581740,-0.651548,-0.650625,-6.6278,-6.6124,0.4406129,-0.0500462,0.0000000,1,0
moving,0.033333,0.034932,0.4378857,1.0554530,-0.654438,-0.653200,-0.6935,-0.6180,0.4378862,-0.0565325,0.0000000,1,0
moving,0.037500,0.040614,0.4350911,1.0526640,-0.670710,-0.669193,-3.9053,-3.8383,0.4350916,-0.0629194,0.0000000,1,0
moving,0.041667,0.046296,0.4322931,1.0498750,-0.671511,-0.669537,-0.1923,-0.0824,0.4322935,-0.0691534,0.0000000,1,0
moving,0.045833,0.051977,0.4294755,1.0470670,-0.676231,-0.673914,-1.1330,-1.0506,0.4294759,-0.0752860,0.0000000,1,0
moving,0.050000,0.057659,0.4266629,1.0442650,-0.675023,-0.672483,0.2901,0.3433,0.4266634,-0.0813031,0.0000000,1,0
moving,0.054167,0.063341,0.4238798,1.0414930,-0.667942,-0.665159,1.6994,1.7578,0.4238802,-0.0871687,0.0000000,1,0
moving,0.058333,0.069023,0.4211100,1.0387360,-0.664759,-0.661783,0.7639,0.8102,0.4211105,-0.0928831,0.0000000,1,0
moving,0.062500,0.074705,0.4184179,1.0360570,-0.646098,-0.642900,4.4786,4.5319,0.4184183,-0.0983618,0.0000000,1,0
moving,0.066667,0.080386,0.4157473,1.0334000,-0.640941,-0.637636,1.2377,1.2634,0.4157478,-0.1036391,0.0000000,1,0
moving,0.070833,0.086068,0.4132011,1.0308680,-0.611093,-0.607653,7.1634,7.1960,0.4132015,-0.1085860,0.0000000,1,0
moving,0.075000,0.091750,0.4106841,1.0283660,-0.604084,-0.600471,1.6823,1.7235,0.4106844,-0.1132667,0.0000000,1,0
moving,0.079167,0.097432,0.4083355,1.0260330,-0.563664,-0.560017,9.7006,9.7092,0.4083359,-0.1175265,0.0000000,1,0
moving,0.083333,0.103114,0.4060232,1.0237370,-0.554946,-0.551119,2.0926,2.1355,0.4060237,-0.1215132,0.0000000,1,0
moving,0.087500,0.108796,0.4039201,1.0216500,-0.504749,-0.500851,12.0472,12.0644,0.4039206,-0.1250723,0.0000000,1,0
moving,0.091667,0.114477,0.4018598,1.0196060,-0.494463,-0.490465,2.4685,2.4925,0.4018603,-0.1283925,0.0000000,1,0
moving,0.095833,0.120159,0.4000451,1.0178080,-0.435548,-0.431557,14.1398,14.1380,0.4000455,-0.1312952,0.0000000,1,0
moving,0.100000,0.125841,0.3982784,1.0160580,-0.423989,-0.419970,2.7740,2.7809,0.3982790,-0.1340073,0.0000000,1,0
moving,0.104167,0.131523,0.3967890,1.0145850,-0.357471,-0.353479,15.9645,15.9576,0.3967894,-0.1363329,0.0000000,1,0
moving,0.108333,0.137205,0.3953523,1.0131650,-0.344803,-0.340862,3.0401,3.0281,0.3953526,-0.1385327,0.0000000,1,0
moving,0.112500,0.142886,0.3942184,1.0120470,-0.272126,-0.268221,17.4425,17.4339,0.3942187,-0.1403558,0.0000000,1,0
moving,0.116667,0.148568,0.3931404,1.0109850,-0.258722,-0.254860,3.2169,3.2066,0.3931409,-0.1420288,0.0000000,1,0
moving,0.120833,0.154250,0.3923853,1.0102460,-0.181232,-0.177412,18.5978,18.5875,0.3923857,-0.1432700,0.0000000,1,0
moving,0.125000,0.159932,0.3916884,1.0095650,-0.167255,-0.163536,3.3543,3.3302,0.3916888,-0.1443293,0.0000000,1,0
moving,0.129167,0.165614,0.3913273,1.0092190,-0.086660,-0.083113,19.3428,19.3016,0.3913277,-0.1449124,0.0000000,1,0
moving,0.133333,0.171296,0.3910256,1.0089310,-0.072420,-0.068979,3.4178,3.3920,0.3910260,-0.1452799,0.0000000,1,0
moving,0.137500,0.176977,0.3910658,1.0089850,0.009656,0.012903,19.6981,19.6518,0.3910662,-0.1451310,0.0000000,1,0
moving,0.141667,0.182659,0.3911653,1.0090970,0.023875,0.026922,3.4126,3.3646,0.3911657,-0.1447286,0.0000000,1,0
moving,0.145833,0.188341,0.3916062,1.0095500,0.105808,0.108719,19.6638,19.6312,0.3916065,-0.1436613,0.0000000,1,0
moving,0.150000,0.194023,0.3921048,1.0100600,0.119677,0.122337,3.3285,3.2684,0.3921053,-0.1422066,0.0000000,1,0
moving,0.154167,0.199705,0.3929372,1.0109030,0.199778,0.202303,19.2244,19.1917,0.3929377,-0.1401773,0.0000000,1,0
moving,0.158333,0.205386,0.3938251,1.0118000,0.213103,0.215349,3.1981,3.1311,0.3938256,-0.1379529,0.0000000,1,0
moving,0.162500,0.211068,0.3950322,1.0130160,0.289700,0.291739,18.3832,18.3334,0.3950326,-0.1353838,0.0000000,1,0
moving,0.166667,0.216750,0.3962912,1.0142820,0.302153,0.303869,2.9886,2.9114,0.3962916,-0.1328637,0.0000000,1,0
moving,0.170833,0.222432,0.3978484,1.0158450,0.373721,0.375223,17.1764,17.1249,0.3978487,-0.1302791,0.0000000,1,0
moving,0.175000,0.228114,0.3994526,1.0174540,0.385008,0.386210,2.7088,2.6367,0.3994530,-0.1280145,0.0000000,1,0
moving,0.179167,0.233796,0.4013281,1.0193340,0.450118,0.451069,15.6263,15.5663,0.4013286,-0.1258338,0.0000000,1,0
moving,0.183333,0.239477,0.4032451,1.0212540,0.460088,0.460768,2.3930,2.3277,0.4032456,-0.1242643,0.0000000,1,0
